entity,date,day_of_week,is_weekend,siem_events_total,siem_unique_destination_addr,siem_unique_source_process,siem_unique_event_class,siem_unique_category,siem_unique_name,siem_unique_hours,siem_night_share,siem_business_share,pan_events_total,pan_unique_destination_addr,pan_unique_event_class,pan_unique_category,pan_unique_name,pan_unique_hours,pan_night_share,pan_business_share,pan_share_of_all_events
user014,2025-12-05,4,0,5991,14,22,11,1,12,24,0.1685862126523118,0.499916541478885,1986,185,3,0,1,24,0.17522658610271905,0.49748237663645517,0.24896577660774727
user014,2025-12-06,5,1,4401,14,17,8,1,8,24,0.18404907975460122,0.43876391729152464,1878,172,2,0,1,24,0.24014909478168264,0.37326943556975506,0.29909221213569037
user014,2025-12-07,6,1,5347,14,25,10,1,12,24,0.1529829811109033,0.49990648962034784,5212,520,2,0,1,24,0.062356101304681506,0.8632003069838834,0.49360734918079363
user014,2025-12-08,0,0,5449,9,20,10,2,10,24,0.1649844008074876,0.5279867865663425,1682,176,2,0,1,24,0.1694411414982164,0.5035671819262783,0.23587154676763428
user014,2025-12-09,1,0,6215,11,17,10,2,10,24,0.14497184231697505,0.5222847948511665,1976,205,2,0,1,24,0.22064777327935223,0.3699392712550607,0.24124038578928092
user014,2025-12-10,2,0,7429,13,26,8,1,8,24,0.11751245120473819,0.6117916274061111,3306,329,2,0,1,24,0.12008469449485784,0.6267392619479734,0.30796460176991153
user014,2025-12-11,3,0,5654,14,25,9,1,9,24,0.1804032543332154,0.5104350902016271,2372,204,2,0,1,24,0.35497470489038785,0.3191399662731872,0.2955394966359332
user014,2025-12-12,4,0,6746,14,27,10,2,10,24,0.13608064037948414,0.46056922620812335,4224,278,3,0,1,24,0.15506628787878787,0.5082859848484849,0.38505013673655425
user014,2025-12-13,5,1,4167,10,8,9,2,9,24,0.19078473722102232,0.46124310055195583,1488,134,2,0,1,24,0.20833333333333334,0.3709677419354839,0.26312997347480105
user014,2025-12-14,6,1,4085,9,7,8,1,8,24,0.20611995104039169,0.391921664626683,1665,128,2,0,1,24,0.21501501501501502,0.47927927927927927,0.28956521739130436
user014,2025-12-15,0,0,6317,16,53,8,1,8,24,0.16099414278929872,0.5320563558651259,3003,334,2,0,1,24,0.11322011322011322,0.6217116217116218,0.3222103004291845
user014,2025-12-16,1,0,5356,15,24,10,1,10,24,0.1656086631814787,0.5020537714712472,2527,189,1,0,1,24,0.19430154333201424,0.40957657301147604,0.320563237346188
user014,2025-12-17,2,0,6659,18,49,8,1,8,24,0.1525754617810482,0.5045802673074035,3531,317,1,0,1,23,0.14415179835740582,0.4454828660436137,0.3465161923454367
user014,2025-12-18,3,0,6611,17,30,11,1,11,24,0.06610195129329904,0.5391014975041597,2276,306,1,0,1,24,0.1335676625659051,0.36818980667838314,0.2561044221897153
user014,2025-12-19,4,0,7279,13,23,9,1,9,24,0.13820579749965656,0.5195768649539771,1264,167,1,0,1,21,0.23575949367088608,0.2721518987341772,0.1479573920168559
user014,2025-12-20,5,1,4427,11,6,8,1,8,24,0.21978766659137114,0.3873955274452225,778,61,1,0,1,17,0.35347043701799485,0.4588688946015424,0.1494716618635927
user014,2025-12-21,6,1,4038,10,6,7,1,7,24,0.2204061416542843,0.3895492818226845,0,0,0,0,0,0,0.0,0.0,0.0
user014,2025-12-22,0,0,8339,15,30,9,1,9,24,0.11512171723228205,0.4760762681376664,2651,352,1,0,1,17,0.0,0.5801584307808374,0.24121929026387626
user014,2025-12-23,1,0,8505,16,29,8,1,8,24,0.09135802469135802,0.5375661375661376,2674,309,1,0,1,24,0.10508601346297682,0.56245325355273,0.23919849718221667
user014,2025-12-24,2,0,9090,16,26,11,2,11,24,0.14312431243124313,0.46259625962596257,2896,368,2,0,1,24,0.1270718232044199,0.41125690607734805,0.24161521775404637
user014,2025-12-25,3,0,9398,17,29,10,1,10,24,0.09406256650351139,0.5501170461800383,2798,341,3,0,1,24,0.13795568263045033,0.5543245175125089,0.2294194817973106
user014,2025-12-26,4,0,9105,18,28,10,1,10,24,0.10093355299286107,0.5751784733662823,3046,364,2,0,1,24,0.1421536441234406,0.4937623112278398,0.2506789564644885
user014,2025-12-27,5,1,6430,16,27,8,1,8,24,0.2297045101088647,0.44743390357698287,2354,280,3,0,1,24,0.30246389124893797,0.39847068819031434,0.2679872495446266
user014,2025-12-28,6,1,5074,17,25,9,1,9,24,0.16909735908553408,0.4946787544343713,1763,218,2,0,1,24,0.19342030629608623,0.5314804310833806,0.2578616352201258
user014,2025-12-29,0,0,8994,16,29,9,1,9,24,0.09584167222592839,0.6399822103624638,1984,281,2,0,1,24,0.15625,0.5826612903225806,0.1807250865367098
user014,2025-12-30,1,0,7955,17,28,11,1,11,24,0.11263356379635449,0.5785040854808297,2332,278,2,0,1,24,0.12521440823327615,0.4665523156089194,0.2266938854865364
user014,2025-12-31,2,0,6514,11,16,6,1,6,24,0.2262818544673012,0.4118821000921093,1486,166,3,0,1,24,0.25773889636608344,0.3855989232839839,0.18575
user015,2025-12-01,0,0,4147,12,29,9,1,11,22,0.26790450928381965,0.5420786110441282,2266,244,2,0,1,19,0.25419240953221534,0.5741394527802295,0.35334476843910806
user015,2025-12-02,1,0,67,4,1,5,1,5,7,0.0,0.3283582089552239,33,24,2,0,1,2,0.0,0.9393939393939394,0.33
user015,2025-12-03,2,0,2600,9,25,5,1,9,15,0.0,0.5196153846153846,822,131,2,0,1,12,0.0,0.35279805352798055,0.2402104032729398
user015,2025-12-04,3,0,4682,13,32,9,1,11,22,0.2498932080307561,0.5371636052968817,3008,295,2,0,1,20,0.22273936170212766,0.5814494680851063,0.39115734720416123
user015,2025-12-05,4,0,3585,17,28,10,2,10,17,0.004463040446304045,0.8184100418410042,2773,297,3,0,1,11,0.0,0.7872340425531915,0.43614344133375277
user015,2025-12-06,5,1,155,5,1,7,1,7,13,0.1870967741935484,0.25806451612903225,127,42,3,0,1,7,0.31496062992125984,0.28346456692913385,0.450354609929078
user015,2025-12-07,6,1,47,3,1,4,1,4,2,0.1702127659574468,0.0,17,13,3,0,1,2,0.17647058823529413,0.0,0.265625
