entity,date,day_of_week,is_weekend,siem_events_total,siem_unique_destination_addr,siem_unique_source_process,siem_unique_event_class,siem_unique_category,siem_unique_name,siem_unique_hours,siem_night_share,siem_business_share,pan_events_total,pan_unique_destination_addr,pan_unique_event_class,pan_unique_category,pan_unique_name,pan_unique_hours,pan_night_share,pan_business_share,pan_share_of_all_events
user007,2025-12-16,1,0,9318,19,33,11,1,11,24,0.1697789225155613,0.5607426486370466,4707,580,1,0,1,24,0.1266199277671553,0.6726152538772041,0.3356149732620321
user007,2025-12-17,2,0,10038,23,35,13,1,14,24,0.1544132297270372,0.5800956365809923,5819,318,1,0,1,22,0.0759580683966317,0.452483244543736,0.3669672699754052
user007,2025-12-18,3,0,9856,19,29,10,1,10,24,0.0946631493506493,0.6502637987012987,9274,445,1,0,1,24,0.2030407591114945,0.469592408885055,0.4847882906429691
user007,2025-12-19,4,0,10830,19,25,10,1,10,24,0.1479224376731301,0.5931671283471838,8849,353,1,0,1,24,0.2133574415188157,0.4573398124081817,0.4496671578840388
user007,2025-12-20,5,1,6394,13,15,6,1,6,24,0.2497654050672505,0.3739443228026274,4552,188,1,0,1,15,0.4156414762741652,0.3721441124780316,0.4158596747670381
user007,2025-12-21,6,1,6324,14,15,9,1,9,24,0.2443074003795066,0.3913662239089184,0,0,0,0,0,0,0.0,0.0,0.0
user007,2025-12-22,0,0,11389,20,35,10,1,11,24,0.1326718763719378,0.6314865220827114,6755,365,1,0,1,16,0.0,0.6524056254626203,0.3722993827160494
user007,2025-12-23,1,0,10002,23,55,11,1,13,24,0.1560687862427514,0.5735852829434113,5026,333,1,0,1,22,0.3826104257859132,0.3587345801830481,0.3344423742347617
user007,2025-12-24,2,0,10770,21,32,11,2,11,24,0.1716805942432683,0.5543175487465181,2968,374,2,0,1,24,0.2004716981132075,0.4925876010781671,0.2160430921531518
user007,2025-12-25,3,0,9763,19,29,10,1,10,24,0.1820137252893577,0.5324183140428147,3997,431,3,0,1,24,0.1223417563172379,0.5714285714285714,0.2904796511627907
user007,2025-12-26,4,0,10034,20,27,10,1,10,24,0.1772971895555112,0.5581024516643412,3656,495,2,0,1,24,0.1433260393873085,0.6225382932166302,0.2670562454346238
user007,2025-12-27,5,1,7208,15,15,10,2,10,24,0.2411209766925638,0.3945615982241953,2560,314,3,0,1,24,0.35078125,0.28984375,0.2620802620802621
user007,2025-12-28,6,1,6953,16,16,9,1,9,24,0.2499640442974255,0.399683589817345,2531,307,2,0,1,24,0.1991307783484788,0.4512050572896088,0.2668705187684521
user007,2025-12-29,0,0,11851,24,50,13,1,15,24,0.1490169605940427,0.5750569572188001,3704,392,2,0,1,24,0.1360691144708423,0.5928725701943844,0.2381227900996464
user007,2025-12-30,1,0,4644,15,14,9,1,9,24,0.2200689061154177,0.4405684754521964,2396,313,2,0,1,24,0.2191151919866444,0.3676961602671118,0.3403409090909091
user007,2025-12-31,2,0,4980,12,13,5,1,5,24,0.2311244979919678,0.438152610441767,2224,294,2,0,1,24,0.2360611510791367,0.364658273381295,0.308717379233759
user008,2025-12-01,0,0,12225,19,13,10,1,14,24,0.1253987730061349,0.5787321063394683,5112,479,3,0,1,24,0.2104851330203443,0.5023474178403756,0.2948607025436927
user008,2025-12-02,1,0,12672,26,13,7,2,11,24,0.1814236111111111,0.5329861111111112,1598,233,2,0,1,22,0.4142678347934919,0.3235294117647059,0.1119831814996496
user008,2025-12-03,2,0,11442,21,3,8,1,8,24,0.2147351861562663,0.43689914350638,1663,214,2,0,1,21,0.0276608538785327,0.3379434756464221,0.1268981304845478
user008,2025-12-04,3,0,11990,22,5,10,1,11,24,0.1994995829858215,0.4648040033361134,5726,442,2,0,1,24,0.1728955640936081,0.5979741529863779,0.3232106570331903
user008,2025-12-05,4,0,12382,24,7,10,1,15,24,0.2109513810369891,0.4825553222419641,8604,704,2,0,1,24,0.0847280334728033,0.6936308693630869,0.4099876107881445
user008,2025-12-06,5,1,9254,13,3,5,1,5,24,0.2637778258050572,0.3719472660471147,2552,209,2,0,1,24,0.2668495297805642,0.3969435736677116,0.2161612739285109
user008,2025-12-07,6,1,9208,17,4,8,1,9,24,0.226650738488271,0.3837966985230234,2605,242,2,0,1,24,0.2656429942418426,0.400383877159309,0.2205197663590959
user008,2025-12-08,0,0,10902,12,4,13,2,15,24,0.2128049899101082,0.4996330948449826,4678,448,2,0,1,24,0.1648140230867892,0.5932022231722959,0.3002567394094994
user008,2025-12-09,1,0,12849,20,3,8,2,8,24,0.1656938283134874,0.5393415830025683,5589,582,2,0,1,24,0.1538736804437287,0.5763106101270352,0.303123983078425
user008,2025-12-10,2,0,10423,22,5,9,1,10,24,0.2239278518660654,0.3987335699894464,5700,493,2,0,1,24,0.1235087719298245,0.4849122807017544,0.3535322210506729
user008,2025-12-11,3,0,10744,29,14,8,2,11,24,0.2112807148175726,0.445457930007446,5752,421,2,0,1,24,0.1069193324061196,0.6719401947148818,0.3486905916585839
user008,2025-12-12,4,0,10996,22,5,5,1,5,24,0.231084030556566,0.4152419061476901,9715,526,2,0,1,24,0.0664951106536284,0.8205867215645909,0.4690744049056057
user008,2025-12-13,5,1,10200,14,3,5,1,5,24,0.2505882352941176,0.3965686274509803,3349,238,2,0,1,24,0.3523439832785906,0.3323380113466706,0.247176913425345
user008,2025-12-14,6,1,10004,15,3,5,1,5,24,0.2466013594562175,0.3800479808076769,3391,222,3,0,1,24,0.2996166322618696,0.358891182542023,0.2531541620007465
user008,2025-12-15,0,0,9043,27,43,8,2,10,24,0.2697113789671569,0.5290279774411146,5200,590,2,0,1,24,0.15,0.6626923076923077,0.3650916239556273
user008,2025-12-16,1,0,9095,26,40,8,2,9,24,0.0490379329301814,0.5741616272677296,6403,601,3,0,1,24,0.0952678431985007,0.4641574262064657,0.4131500838817912
user008,2025-12-17,2,0,14056,20,13,8,2,8,24,0.1688247011952191,0.4912492885600455,5902,474,3,0,1,24,0.2402575398170111,0.4961030159268044,0.2957210141296723
user008,2025-12-18,3,0,13181,24,30,7,2,9,24,0.1762385251498369,0.472953493665124,3446,353,3,0,1,24,0.2446314567614625,0.4497968659315148,0.2072532627653816
user008,2025-12-19,4,0,12151,23,25,8,2,11,24,0.2318327709653526,0.4280306147642169,3664,362,2,0,1,24,0.1372816593886462,0.5687772925764192,0.2316787859626936
user008,2025-12-20,5,1,10821,16,9,7,2,7,24,0.2478514000554477,0.3677109324461695,3020,266,3,0,1,24,0.2019867549668874,0.3801324503311258,0.2181923271439924
user008,2025-12-21,6,1,10744,16,10,7,2,7,24,0.2468354430379747,0.3698808637379002,2100,219,3,0,1,24,0.2128571428571428,0.3433333333333333,0.1635004671441918
user008,2025-12-22,0,0,11865,21,21,6,1,12,24,0.2209860935524652,0.4280657395701643,4075,319,3,0,1,24,0.2652760736196319,0.4878527607361963,0.2556461731493099
user008,2025-12-23,1,0,11359,19,9,7,2,7,24,0.2207940839862664,0.4115679197112422,3208,303,3,0,1,24,0.1726932668329177,0.4485660847880299,0.2202237935058694
user008,2025-12-24,2,0,13136,20,9,6,1,6,24,0.1927527405602923,0.4127588306942752,4848,475,2,0,1,24,0.1493399339933993,0.548473597359736,0.2695729537366548
user008,2025-12-25,3,0,12583,20,10,9,2,9,24,0.2247476754351108,0.4246205197488675,4865,493,2,0,1,24,0.1488180883864337,0.5447070914696814,0.2788285190279688
user008,2025-12-26,4,0,13580,23,9,6,1,6,24,0.2100883652430044,0.4522091310751104,5428,462,2,0,1,24,0.1740972733971997,0.4123065585851142,0.2855639730639731
user008,2025-12-27,5,1,11314,18,9,7,2,7,24,0.2260915679688881,0.4114371575039773,5071,318,2,0,1,24,0.3212384145139025,0.4241766909879708,0.309490387549588
user008,2025-12-28,6,1,10712,18,10,6,1,6,24,0.2437453323375653,0.3820014936519791,3056,231,3,0,1,24,0.2054973821989529,0.4257198952879581,0.2219639744334689
user008,2025-12-29,0,0,12317,24,9,8,2,8,24,0.2063814240480636,0.4600146139482016,3402,300,2,0,1,24,0.1766607877718989,0.3994708994708995,0.2164259812965201
user008,2025-12-30,1,0,10850,26,5,9,2,9,24,0.2099539170506912,0.443963133640553,3028,301,2,0,1,24,0.2817040951122853,0.3381770145310436,0.2181870586539847
user008,2025-12-31,2,0,8906,15,3,6,2,6,24,0.2400628789580058,0.3749157871098136,2125,191,2,0,1,24,0.2291764705882353,0.3331764705882353,0.1926389266612274
user010,2025-12-01,0,0,6932,11,15,6,1,6,24,0.2101846508944027,0.405799192152337,9047,222,3,0,1,24,0.2585387421244611,0.3642091300983751,0.5661806120533199
user010,2025-12-02,1,0,6667,12,15,9,2,10,24,0.2059397030148492,0.4300284985750712,3517,154,2,0,1,21,0.5914131361956213,0.0693773102075632,0.3453456402199528
user010,2025-12-03,2,0,7426,14,26,9,2,11,24,0.173175329921896,0.4907083221115001,3607,223,3,0,1,22,0.0268921541447186,0.3703909065705572,0.3269283059911175
user010,2025-12-04,3,0,7129,16,31,10,2,14,24,0.1810913171552812,0.5184457848225558,10344,389,3,0,1,24,0.2105568445475638,0.4581399845320959,0.5919990843014937
user010,2025-12-05,4,0,7148,16,30,9,2,9,24,0.1643816452154448,0.5111919418019026,10497,437,3,0,1,24,0.203486710488711,0.4543202819853291,0.5948994049305752
user010,2025-12-06,5,1,6278,12,23,8,1,8,24,0.1979929913985345,0.4644791334820006,9975,363,2,0,1,24,0.242907268170426,0.3695238095238095,0.6137328493201255
user010,2025-12-07,6,1,5374,10,17,8,1,8,24,0.212318570896911,0.3982136211388165,9696,242,2,0,1,24,0.25381600660066,0.3720090759075907,0.6433974784339748
user010,2025-12-08,0,0,5707,12,17,8,1,10,24,0.2199053793586823,0.4489223760294375,9381,252,2,0,1,24,0.2739580002131969,0.3579575738194222,0.6217523860021209
user010,2025-12-09,1,0,6605,11,26,8,1,10,24,0.1930355791067373,0.4651021953065859,11047,432,2,0,1,24,0.2045804290757671,0.4923508644880963,0.6258214366644006
user010,2025-12-10,2,0,7246,14,32,8,1,8,24,0.1758211426994203,0.528153463980127,15330,533,2,0,1,24,0.1435746901500326,0.6176777560339204,0.6790396881644224
user010,2025-12-11,3,0,7313,14,33,11,2,15,24,0.1631341446738684,0.5190756187611103,13769,574,3,0,1,24,0.1965284334374319,0.5049023167986055,0.6531164026183474
user010,2025-12-12,4,0,6652,16,66,11,2,15,24,0.1979855682501503,0.5076668671076368,10086,385,2,0,1,24,0.2441998810232004,0.5467975411461432,0.6025809535189389
user010,2025-12-13,5,1,5191,12,23,8,1,8,24,0.1691388942400308,0.4999036794451936,4419,414,2,0,1,24,0.157275401674587,0.5641547861507128,0.4598335067637877
user010,2025-12-14,6,1,4372,12,17,8,1,8,24,0.2296431838975297,0.3934126258005489,4229,302,3,0,1,24,0.2208559943248995,0.4315441002601087,0.4916870131380072
user010,2025-12-15,0,0,5205,11,15,8,1,8,24,0.219788664745437,0.4268972142170989,2673,254,3,0,1,24,0.2528993640104751,0.3943135054246165,0.3392993145468393
user010,2025-12-16,1,0,6801,14,37,9,1,11,24,0.1446846052051169,0.5016909278047346,4080,421,1,0,1,18,0.1061274509803921,0.7833333333333333,0.3749655362558588
user010,2025-12-17,2,0,8229,17,29,8,1,8,24,0.1777858792076801,0.5136711629602625,3780,379,1,0,1,14,0.0,0.7751322751322751,0.3147639270547089
user010,2025-12-18,3,0,8564,16,30,7,1,7,24,0.164175618869687,0.5440214852872489,995,173,1,0,1,12,0.5025125628140703,0.2633165829145729,0.1040903860236426
user010,2025-12-19,4,0,8014,16,31,7,1,7,24,0.158223109558273,0.5014973795857249,0,0,0,0,0,0,0.0,0.0,0.0
user010,2025-12-20,5,1,7270,13,23,7,1,7,24,0.1982118294360385,0.4804676753782668,0,0,0,0,0,0,0.0,0.0,0.0
user010,2025-12-21,6,1,5954,11,16,7,1,7,24,0.2302653678199529,0.3784010749076251,0,0,0,0,0,0,0.0,0.0,0.0
user010,2025-12-22,0,0,6302,12,15,7,1,7,24,0.2224690574420818,0.3951126626467788,0,0,0,0,0,0,0.0,0.0,0.0
user010,2025-12-23,1,0,8573,16,34,8,1,10,24,0.1640032660678875,0.5653796803919281,3445,326,1,0,1,9,0.0,0.8179970972423802,0.2866533533033782
user010,2025-12-24,2,0,6973,14,26,9,2,11,24,0.1828481284956259,0.4990678330704144,4998,498,2,0,1,24,0.0968387354941976,0.7066826730692277,0.4175089800350848
user010,2025-12-25,3,0,8228,15,30,8,2,8,24,0.1651677199805542,0.5256441419543024,7814,656,3,0,1,24,0.0707704120808804,0.583184028666496,0.4870963720234385
user010,2025-12-26,4,0,8334,14,29,8,1,8,24,0.1666666666666666,0.5609551235901128,7805,649,3,0,1,24,0.0757206918641896,0.6402306213965406,0.4836111283226966
user010,2025-12-27,5,1,6262,12,27,8,1,10,24,0.2143085276269562,0.4187160651549025,3105,353,3,0,1,24,0.2373590982286634,0.4241545893719807,0.3314828653784563
user010,2025-12-28,6,1,5775,12,18,8,1,10,24,0.2304761904761904,0.3851082251082251,2533,265,3,0,1,24,0.2013422818791946,0.4476904855902092,0.3048868560423688
user010,2025-12-29,0,0,6003,11,16,8,2,8,24,0.2018990504747626,0.4352823588205897,2186,231,2,0,1,24,0.1852698993595608,0.3645928636779506,0.266943460740017
user010,2025-12-30,1,0,7446,16,31,8,1,10,24,0.1804995970991136,0.4668278270212194,8761,645,3,0,1,24,0.0639196438762698,0.7719438420271658,0.5405688899858087
user010,2025-12-31,2,0,6871,14,27,9,1,11,24,0.2014262843836413,0.4556833066511425,6157,519,2,0,1,24,0.0864057170700016,0.6114991067078123,0.4725974823457169
user011,2025-12-01,0,0,16116,30,40,17,2,20,24,0.0951849094068006,0.7434226855299082,6518,601,3,0,1,24,0.1228904571954587,0.6963792574409328,0.2879738446584784
user011,2025-12-02,1,0,11072,15,6,7,1,7,24,0.1535404624277456,0.5435332369942196,1406,213,1,0,1,14,0.460881934566145,0.1209103840682788,0.1126783138323449
user011,2025-12-03,2,0,9258,13,4,5,1,5,24,0.2194858500756102,0.4136962626917261,981,162,1,0,1,12,0.001019367991845,0.4016309887869521,0.0958101377087606
user011,2025-12-04,3,0,10731,15,3,6,1,6,24,0.1828347777467151,0.496878203336129,4705,453,1,0,1,24,0.1419766206163655,0.5772582359192349,0.3048069448043534
user011,2025-12-05,4,0,7510,19,3,7,1,7,24,0.2615179760319573,0.5355525965379494,3562,368,1,0,1,24,0.1414935429533969,0.5811341942728804,0.3217124277456647
user011,2025-12-06,5,1,298,6,1,2,1,2,20,0.0604026845637583,0.4966442953020134,1153,130,1,0,1,18,0.3434518647007806,0.4804856895056374,0.7946243969676086
user011,2025-12-07,6,1,199,5,1,2,1,2,19,0.1055276381909547,0.371859296482412,0,0,0,0,0,0,0.0,0.0,0.0
user011,2025-12-08,0,0,12563,17,4,8,2,8,19,0.0002387964658123,0.61235373716469,5665,499,3,0,1,16,0.0,0.6061782877316858,0.3107856045644064
user011,2025-12-09,1,0,13579,19,4,8,1,10,24,0.1612784446571912,0.5244863392002357,4670,517,2,0,1,24,0.1274089935760171,0.6038543897216274,0.255904433119623
user011,2025-12-10,2,0,12856,17,3,6,2,6,24,0.1824051026757934,0.4994555071561916,3554,442,1,0,1,24,0.1527855936972425,0.5337647720877884,0.2165752589884217
user011,2025-12-11,3,0,13120,18,3,6,2,6,24,0.1900914634146341,0.5657774390243903,6137,554,3,0,1,24,0.0936939872902069,0.6830699038618218,0.3186893077841823
user011,2025-12-12,4,0,6881,15,3,6,2,6,24,0.2524342392094172,0.5326260717918907,5360,397,3,0,1,24,0.1332089552238806,0.6389925373134329,0.4378727228167633
user011,2025-12-13,5,1,2542,5,1,5,1,5,24,0.2061369000786782,0.4704956726986625,1422,152,2,0,1,18,0.340365682137834,0.4753867791842475,0.358728557013118
user011,2025-12-14,6,1,2244,6,1,6,2,6,24,0.2598039215686274,0.3787878787878788,133,44,2,0,1,18,0.6015037593984962,0.1353383458646616,0.055952881783761
user011,2025-12-15,0,0,10451,17,3,5,1,5,24,0.0498516888336044,0.5770739642139509,4776,516,2,0,1,21,0.0035594639865996,0.5906616415410385,0.3136533788664871
user011,2025-12-16,1,0,14218,18,5,13,2,16,24,0.173160782107188,0.4924039949359966,4386,439,2,0,1,24,0.2425900592795257,0.4154126766985864,0.2357557514513008
user011,2025-12-17,2,0,11639,13,3,7,2,8,24,0.2172007904459146,0.5821805997078787,4160,420,3,0,1,24,0.2002403846153846,0.4939903846153846,0.2633078042914109
user011,2025-12-18,3,0,2862,7,1,6,2,6,24,0.1401118099231307,0.5513626834381551,1552,166,2,0,1,23,0.3182989690721649,0.3885309278350515,0.3516085183507023
user011,2025-12-19,4,0,2878,6,1,6,2,6,24,0.2008339124391938,0.453092425295344,823,97,3,0,1,21,0.5151883353584447,0.3280680437424058,0.2223723318022156
user011,2025-12-20,5,1,2051,6,1,6,2,6,24,0.2467089224768405,0.3822525597269625,530,66,3,0,1,18,0.5886792452830188,0.2056603773584905,0.2053467648198372
user011,2025-12-21,6,1,1872,6,1,6,2,6,24,0.2339743589743589,0.3808760683760683,1094,105,2,0,1,22,0.5036563071297989,0.2257769652650822,0.3688469318948078
user011,2025-12-22,0,0,10301,17,3,6,1,6,24,0.0479565090767886,0.5371323172507524,3585,391,2,0,1,22,0.0423988842398884,0.5771269177126918,0.258173700129627
user011,2025-12-23,1,0,12538,16,4,8,2,9,24,0.1935715425107672,0.4634710480140373,4539,516,2,0,1,24,0.187486230447235,0.4218990967173386,0.2657961000175675
user011,2025-12-24,2,0,12857,17,3,8,1,11,24,0.1878354203935599,0.4760830675896398,3285,424,3,0,1,24,0.1531202435312024,0.4487062404870624,0.2035063808697807
user011,2025-12-25,3,0,12297,12,3,7,1,10,24,0.2114336830121167,0.4434414897942587,3036,377,2,0,1,24,0.1515151515151515,0.5421607378129117,0.1980043044414009
user011,2025-12-26,4,0,10291,15,3,5,1,5,24,0.2512875327956467,0.5484403848022544,3282,387,2,0,1,24,0.1684948202315661,0.5319926873857403,0.2418035806380314
user011,2025-12-27,5,1,1904,6,1,6,2,6,24,0.2316176470588235,0.391281512605042,1222,169,2,0,1,21,0.2945990180032733,0.392798690671031,0.3909149072296865
user011,2025-12-28,6,1,1905,6,1,5,1,5,24,0.2509186351706037,0.3958005249343832,270,71,3,0,1,14,0.2185185185185185,0.7296296296296296,0.1241379310344827
user011,2025-12-29,0,0,17463,17,4,15,2,17,24,0.0268567829124434,0.6037908721296456,1796,266,2,0,1,23,0.0178173719376391,0.4226057906458797,0.0932551015109818
user011,2025-12-30,1,0,13741,15,4,11,1,13,24,0.1213885452296048,0.5616767338621643,1956,259,2,0,1,24,0.2653374233128834,0.3599182004089979,0.1246097980505829
user011,2025-12-31,2,0,6880,12,3,5,1,5,24,0.2379360465116279,0.3869186046511628,1905,238,2,0,1,24,0.2776902887139107,0.3590551181102362,0.2168468981217985
user019,2025-12-01,0,0,15168,47,14,23,1,28,24,0.2076081223628691,0.5727848101265823,13736,221,3,0,1,24,0.3410017472335468,0.3989516598718695,0.4752283420979795
user019,2025-12-02,1,0,10202,38,11,25,1,30,24,0.1906488923740443,0.4832385806704568,3013,165,3,0,1,22,0.3584467308330568,0.32625290408231,0.2279984865682936
user019,2025-12-03,2,0,11844,30,10,25,1,30,24,0.1539175954069571,0.5406957109084769,3452,163,3,0,1,24,0.1376013904982618,0.3725376593279258,0.2256799163179916
user019,2025-12-04,3,0,13380,26,12,26,1,27,24,0.1658445440956651,0.4707025411061285,4956,207,3,0,1,24,0.2586763518966908,0.3547215496368038,0.2702879581151832
user019,2025-12-05,4,0,17918,30,14,30,1,37,24,0.2073892175466012,0.5201473378725304,5569,224,3,0,1,24,0.2230202908960316,0.3761896211168971,0.2371098905777664
user019,2025-12-06,5,1,9686,26,10,21,1,24,24,0.1726202766880033,0.392525294239108,5757,220,3,0,1,24,0.2647212089630015,0.3361125586242834,0.3727902609596581
user019,2025-12-07,6,1,19315,76,12,21,1,24,24,0.482940719647942,0.2541030287341444,5262,212,3,0,1,23,0.3496769289243633,0.3656404408969973,0.2141026162672417
user019,2025-12-08,0,0,18588,91,28,25,1,30,24,0.2054551323434474,0.6431030772541425,6061,232,3,0,1,24,0.2489688170268932,0.3949843260188088,0.2458923282891801
user019,2025-12-09,1,0,20381,230,115,26,1,28,24,0.2910063294244639,0.4212256513419361,5980,239,3,0,1,24,0.2632107023411371,0.338628762541806,0.2268502712340199
user019,2025-12-10,2,0,17364,40,22,24,1,28,24,0.1085003455425017,0.5251670122091684,6465,240,3,0,1,24,0.2405259087393658,0.3767981438515081,0.271308069998741
user019,2025-12-11,3,0,16194,32,19,29,1,34,24,0.2119303445720637,0.4353464246017043,6776,237,3,0,1,24,0.249409681227863,0.3637839433293979,0.2949934697431432
user019,2025-12-12,4,0,22820,171,88,24,1,26,24,0.1157318141980718,0.4059596844872918,8447,260,3,0,1,24,0.2018468095181721,0.4823014087841837,0.2701570345731922
user019,2025-12-13,5,1,6700,46,2,16,1,16,24,0.2928358208955224,0.3428358208955224,7230,250,3,0,1,24,0.2531120331950207,0.3726141078838174,0.5190236898779612
user019,2025-12-14,6,1,11018,74,50,23,1,26,24,0.1414049736794336,0.1987656561989471,7379,240,3,0,1,24,0.2600623390703347,0.3638704431494782,0.4010980051095287
user019,2025-12-15,0,0,64674,183,126,25,1,27,24,0.4342548783127686,0.4412901629712094,7766,313,3,0,1,24,0.2989956219417976,0.3615761009528715,0.1072059635560463
user019,2025-12-16,1,0,16924,65,7,19,1,20,24,0.3212006617820846,0.3545261167572678,5321,244,3,0,1,24,0.3296372862243939,0.3777485435068596,0.239199820184311
user019,2025-12-17,2,0,9999,24,6,17,1,18,24,0.1583158315831583,0.5263526352635264,2694,151,3,0,1,24,0.2635486265775798,0.3782479584261321,0.212242968565351
user019,2025-12-18,3,0,14535,24,9,22,1,23,24,0.1011351909184726,0.6101823185414517,2756,164,3,0,1,24,0.2514513788098694,0.3896952104499274,0.1593892776588976
user019,2025-12-19,4,0,10487,24,13,24,1,30,24,0.1575283684561838,0.6241060360446267,2705,141,3,0,1,24,0.244362292051756,0.3837338262476895,0.2050485142510612
user019,2025-12-20,5,1,5908,13,2,9,1,9,24,0.2477995937711577,0.3625592417061611,2654,143,3,0,1,24,0.2524491333835719,0.3639788997739261,0.3099743050689091
user019,2025-12-21,6,1,6179,14,2,10,1,10,24,0.2497167826509143,0.3744942547337757,2651,147,3,0,1,24,0.2549981139192757,0.3692946058091286,0.3002265005662514
user019,2025-12-22,0,0,11842,26,7,17,1,18,24,0.1302144907954737,0.4978044249282216,2717,139,3,0,1,24,0.2554287817445712,0.3761501656238498,0.186619960162099
user019,2025-12-23,1,0,13391,25,7,21,1,22,24,0.2161153013217832,0.3888432529310731,2841,157,3,0,1,24,0.2337205209433298,0.3900035198873636,0.1750246426811237
user019,2025-12-24,2,0,19096,28,10,27,1,31,24,0.1501885211562631,0.5006284038542103,4387,213,3,0,1,24,0.2434465466149988,0.4212445862776385,0.1868159945492483
user019,2025-12-25,3,0,19141,27,8,24,1,25,24,0.2610626404054124,0.3454364975706598,4354,211,3,0,1,24,0.2776757005052825,0.3578318787322003,0.1853160246861034
user019,2025-12-26,4,0,17767,23,9,20,1,23,24,0.0996228963809309,0.5507401362075759,4313,206,3,0,1,24,0.2872710410387201,0.3628564804080686,0.1953351449275362
user019,2025-12-27,5,1,7613,20,5,18,1,20,24,0.2629712334165243,0.3899908052016287,3674,202,3,0,1,24,0.2640174197060425,0.4060968971148612,0.3255072206963764
user019,2025-12-28,6,1,7127,18,7,17,1,18,24,0.2303914690613161,0.3561105654553108,4128,203,3,0,1,24,0.2611434108527132,0.3805717054263566,0.366770324300311
user019,2025-12-29,0,0,10522,25,8,20,1,23,24,0.1815244250142558,0.5100741303934613,4240,220,3,0,1,24,0.2577830188679245,0.3884433962264151,0.2872239533938491
user019,2025-12-30,1,0,15041,32,6,20,1,24,24,0.1538461538461538,0.5213084236420451,4097,199,3,0,1,24,0.2155235538198682,0.3761288747864291,0.2140767060298881
user019,2025-12-31,2,0,6643,16,2,11,1,11,24,0.2420593105524612,0.3841637814240554,4255,210,3,0,1,24,0.2568742655699177,0.3992949471210341,0.3904386125894659
user022,2025-12-01,0,0,10639,21,4,9,1,11,24,0.2232352664724128,0.4978851395807877,6433,681,3,0,1,24,0.1409917612311518,0.6082698585418934,0.3768158388003749
user022,2025-12-02,1,0,17668,27,10,12,1,17,24,0.0962757527733755,0.729907176816844,2485,302,3,0,1,23,0.3026156941649899,0.3440643863179074,0.1233067037165682
user022,2025-12-03,2,0,9671,39,5,8,1,13,24,0.1891221176713887,0.4552786681832282,3518,447,3,0,1,21,0.0474701534963047,0.5551449687322342,0.2667374327090757
user022,2025-12-04,3,0,10391,24,3,6,1,6,24,0.1910306996439226,0.428832643633914,8281,593,2,0,1,24,0.2113271344040574,0.493418669242845,0.4434982862039417
user022,2025-12-05,4,0,8932,20,4,13,2,15,24,0.2304075235109718,0.4396551724137931,13909,936,3,0,1,24,0.0681573082177007,0.6610827521748508,0.6089488201041986
user022,2025-12-06,5,1,7310,11,3,6,2,6,24,0.252530779753762,0.395485636114911,4443,326,2,0,1,24,0.2428539275264461,0.3995048390726986,0.3780311409852803
user022,2025-12-07,6,1,7184,10,3,5,1,5,24,0.2293986636971046,0.3844654788418708,4417,386,2,0,1,24,0.2080597690740321,0.4057052297939778,0.3807430393931557
user022,2025-12-08,0,0,9107,18,3,6,1,6,24,0.189304930273416,0.5286043702646316,10012,620,2,0,1,24,0.0974830203755493,0.708050339592489,0.5236675558345102
user022,2025-12-09,1,0,10222,34,5,15,3,21,24,0.1707102328311485,0.5379573468988457,9606,683,2,0,1,24,0.1107641057672288,0.5723506141994587,0.4844664111357676
user022,2025-12-10,2,0,6776,13,3,6,2,6,24,0.2418831168831169,0.4002361275088548,6373,353,2,0,1,24,0.2160677859720696,0.4461007374862702,0.4846756407331356
user022,2025-12-11,3,0,17717,28,4,12,2,15,24,0.0990009595303945,0.7360726985381272,10143,723,2,0,1,24,0.1511387163561076,0.6249630286897367,0.364070351758794
user022,2025-12-12,4,0,9266,18,3,8,2,9,24,0.2071012303043384,0.4933088711418087,14620,804,2,0,1,24,0.0839261285909712,0.7316005471956224,0.6120740182533702
user022,2025-12-13,5,1,2619,12,3,5,1,5,24,0.4474990454371897,0.3016418480336006,3104,222,2,0,1,24,0.3650128865979381,0.3025128865979381,0.5423728813559322
user022,2025-12-14,6,1,1940,6,1,5,1,5,24,0.2448453608247422,0.3520618556701031,405,79,2,0,1,19,0.7111111111111111,0.2098765432098765,0.1727078891257995
user022,2025-12-15,0,0,6545,21,3,7,2,7,24,0.06829640947288,0.5100076394194041,8335,751,2,0,1,20,0.0113977204559088,0.6368326334733053,0.5601478494623656
user022,2025-12-16,1,0,8782,26,45,16,2,20,24,0.1803689364609428,0.5364381689820087,37212,846,2,0,1,24,0.0221702676555949,0.2915457379339998,0.8090620515719442
user022,2025-12-17,2,0,9288,22,9,8,1,10,24,0.1453488372093023,0.5678294573643411,32584,1072,3,0,1,24,0.6408053032163025,0.2201694082985514,0.7781811234237677
user022,2025-12-18,3,0,8824,21,3,7,2,7,24,0.1577515865820489,0.5574569356300997,8041,656,2,0,1,24,0.095634871284666,0.6226837458027609,0.4767862436999703
user022,2025-12-19,4,0,9438,28,9,10,3,10,24,0.1912481457936003,0.5113371477007841,15350,764,3,0,1,24,0.0626710097719869,0.5873615635179154,0.6192512506051315
user022,2025-12-20,5,1,7064,14,3,6,3,6,24,0.2604756511891279,0.3691959229898074,12701,354,2,0,1,24,0.2727344303598142,0.3932761199905519,0.6426005565393372
user022,2025-12-21,6,1,7023,11,3,6,2,6,24,0.251174711661683,0.3853054250320376,9618,299,2,0,1,24,0.2383031815346225,0.3912455812019131,0.5779700739138273
