Timestamp,Name,DeviceProduct,DeviceVendor,DestinationAddress,DestinationUserName,SourceUserName,SourceProcessName,DeviceEventClassID,DeviceCustomString4,DeviceCustomString4Label,DeviceEventCategory,Date
2025-12-10 01:36:05,TRAFFIC,PAN-OS,Palo Alto Networks,79.133.169.75,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 01:36:23,TRAFFIC,PAN-OS,Palo Alto Networks,20.42.73.24,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 01:38:02,TRAFFIC,PAN-OS,Palo Alto Networks,84.201.132.175,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 01:38:02,TRAFFIC,PAN-OS,Palo Alto Networks,130.193.50.30,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 01:38:02,TRAFFIC,PAN-OS,Palo Alto Networks,130.193.50.30,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 01:38:02,TRAFFIC,PAN-OS,Palo Alto Networks,84.201.132.175,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 01:40:34,TRAFFIC,PAN-OS,Palo Alto Networks,20.190.147.4,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 01:47:56,TRAFFIC,PAN-OS,Palo Alto Networks,84.201.132.175,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 01:47:56,TRAFFIC,PAN-OS,Palo Alto Networks,84.201.132.175,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 01:47:56,TRAFFIC,PAN-OS,Palo Alto Networks,130.193.50.30,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 01:48:05,TRAFFIC,PAN-OS,Palo Alto Networks,130.193.50.30,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 01:48:14,TRAFFIC,PAN-OS,Palo Alto Networks,13.107.246.44,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 01:48:32,TRAFFIC,PAN-OS,Palo Alto Networks,20.190.147.8,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 01:50:20,TRAFFIC,PAN-OS,Palo Alto Networks,104.123.68.42,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 01:54:05,TRAFFIC,PAN-OS,Palo Alto Networks,79.133.170.11,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 01:54:05,TRAFFIC,PAN-OS,Palo Alto Networks,79.133.168.9,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 01:56:02,TRAFFIC,PAN-OS,Palo Alto Networks,10.10.7.21,user001,,,end,DMZ Prod Infra Zone,,,2025-12-10
2025-12-10 01:56:02,TRAFFIC,PAN-OS,Palo Alto Networks,10.10.7.21,user001,,,end,DMZ Prod Infra Zone,,,2025-12-10
2025-12-10 01:57:59,TRAFFIC,PAN-OS,Palo Alto Networks,84.201.132.175,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 01:57:59,TRAFFIC,PAN-OS,Palo Alto Networks,158.160.194.174,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 01:57:59,TRAFFIC,PAN-OS,Palo Alto Networks,130.193.50.30,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 01:57:59,TRAFFIC,PAN-OS,Palo Alto Networks,158.160.194.174,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 01:57:59,TRAFFIC,PAN-OS,Palo Alto Networks,130.193.50.30,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 01:59:47,TRAFFIC,PAN-OS,Palo Alto Networks,20.190.147.5,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 01:59:47,TRAFFIC,PAN-OS,Palo Alto Networks,20.190.147.5,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 02:00:03,TRAFFIC,PAN-OS,Palo Alto Networks,150.171.27.11,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 02:00:05,TRAFFIC,PAN-OS,Palo Alto Networks,52.123.129.14,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 02:01:07,TRAFFIC,PAN-OS,Palo Alto Networks,150.171.28.11,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 02:02:20,TRAFFIC,PAN-OS,Palo Alto Networks,13.107.246.44,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 02:02:38,TRAFFIC,PAN-OS,Palo Alto Networks,20.190.177.22,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 02:03:53,TRAFFIC,PAN-OS,Palo Alto Networks,40.126.53.13,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 02:03:53,TRAFFIC,PAN-OS,Palo Alto Networks,40.126.53.13,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 02:03:53,TRAFFIC,PAN-OS,Palo Alto Networks,20.231.128.65,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 02:03:59,TRAFFIC,PAN-OS,Palo Alto Networks,20.231.128.65,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 02:04:35,TRAFFIC,PAN-OS,Palo Alto Networks,40.126.32.131,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 02:04:35,TRAFFIC,PAN-OS,Palo Alto Networks,40.126.32.131,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 02:05:02,TRAFFIC,PAN-OS,Palo Alto Networks,150.171.28.11,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 02:05:57,TRAFFIC,PAN-OS,Palo Alto Networks,79.133.168.26,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 02:05:57,TRAFFIC,PAN-OS,Palo Alto Networks,79.133.171.34,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 02:05:57,TRAFFIC,PAN-OS,Palo Alto Networks,79.133.170.25,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 02:05:57,TRAFFIC,PAN-OS,Palo Alto Networks,79.133.168.26,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 02:05:57,TRAFFIC,PAN-OS,Palo Alto Networks,79.133.170.25,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 02:05:57,TRAFFIC,PAN-OS,Palo Alto Networks,79.133.171.34,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 02:06:27,TRAFFIC,PAN-OS,Palo Alto Networks,51.104.15.252,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 02:08:04,TRAFFIC,PAN-OS,Palo Alto Networks,158.160.194.174,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 02:08:04,TRAFFIC,PAN-OS,Palo Alto Networks,130.193.50.30,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 02:08:04,TRAFFIC,PAN-OS,Palo Alto Networks,40.126.53.6,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 02:08:04,TRAFFIC,PAN-OS,Palo Alto Networks,130.193.50.30,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 02:08:04,TRAFFIC,PAN-OS,Palo Alto Networks,20.44.239.154,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 02:08:04,TRAFFIC,PAN-OS,Palo Alto Networks,84.201.132.175,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 02:08:04,TRAFFIC,PAN-OS,Palo Alto Networks,20.190.181.6,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 02:08:04,TRAFFIC,PAN-OS,Palo Alto Networks,158.160.194.174,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 02:08:04,TRAFFIC,PAN-OS,Palo Alto Networks,20.189.173.25,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 02:08:04,TRAFFIC,PAN-OS,Palo Alto Networks,20.189.173.25,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 02:08:31,TRAFFIC,PAN-OS,Palo Alto Networks,20.189.173.25,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 02:08:31,TRAFFIC,PAN-OS,Palo Alto Networks,20.189.173.25,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 02:08:40,TRAFFIC,PAN-OS,Palo Alto Networks,20.189.173.4,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 02:08:40,TRAFFIC,PAN-OS,Palo Alto Networks,20.189.173.4,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 02:08:49,TRAFFIC,PAN-OS,Palo Alto Networks,52.98.179.226,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 02:08:49,TRAFFIC,PAN-OS,Palo Alto Networks,104.123.68.48,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 02:08:49,TRAFFIC,PAN-OS,Palo Alto Networks,23.50.59.123,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 02:08:49,TRAFFIC,PAN-OS,Palo Alto Networks,150.171.28.11,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 02:08:49,TRAFFIC,PAN-OS,Palo Alto Networks,150.171.22.17,,user001,,end,Trusted Zone,,,2025-12-10
2025-12-10 02:13:56,TRAFFIC,PAN-OS,Palo Alto Networks,150.171.22.17,,user001,,end,Trusted Zone,,,2025-12-10
