entity,date,day_of_week,is_weekend,siem_events_total,siem_unique_destination_addr,siem_unique_source_process,siem_unique_event_class,siem_unique_category,siem_unique_name,siem_unique_hours,siem_night_share,siem_business_share,pan_events_total,pan_unique_destination_addr,pan_unique_event_class,pan_unique_category,pan_unique_name,pan_unique_hours,pan_night_share,pan_business_share,pan_share_of_all_events,siem_unique_users,pan_unique_users
tmtp-000126,2025-12-11,3,0,2425,3,33,3,1,4,24,0.1092783505154639,0.6494845360824743,0,0,0,0,0,0,0.0,0.0,0.0,5,0
tmtp-000126,2025-12-12,4,0,2620,3,36,4,1,4,24,0.0881679389312977,0.6927480916030534,0,0,0,0,0,0,0.0,0.0,0.0,9,0
tmtp-000126,2025-12-13,5,1,1400,2,19,3,1,3,24,0.1785714285714285,0.5271428571428571,0,0,0,0,0,0,0.0,0.0,0.0,5,0
tmtp-000126,2025-12-14,6,1,1316,2,14,3,1,3,24,0.1937689969604863,0.4749240121580547,0,0,0,0,0,0,0.0,0.0,0.0,5,0
tmtp-000126,2025-12-15,0,0,2908,3,35,3,1,3,24,0.0804676753782668,0.6165749656121046,0,0,0,0,0,0,0.0,0.0,0.0,7,0
tmtp-000126,2025-12-16,1,0,2709,3,36,4,1,4,24,0.1077888519748984,0.6253229974160207,0,0,0,0,0,0,0.0,0.0,0.0,7,0
tmtp-000126,2025-12-17,2,0,2716,3,32,3,1,3,24,0.1089837997054491,0.6527982326951399,0,0,0,0,0,0,0.0,0.0,0.0,7,0
tmtp-000126,2025-12-18,3,0,2640,3,29,3,1,3,24,0.0924242424242424,0.681060606060606,0,0,0,0,0,0,0.0,0.0,0.0,5,0
tmtp-000126,2025-12-19,4,0,3555,4,46,5,1,9,24,0.0725738396624472,0.7842475386779184,0,0,0,0,0,0,0.0,0.0,0.0,7,0
tmtp-000126,2025-12-20,5,1,1044,2,13,3,1,3,24,0.2528735632183908,0.4042145593869732,0,0,0,0,0,0,0.0,0.0,0.0,3,0
tmtp-000126,2025-12-21,6,1,932,2,13,3,1,3,24,0.25,0.3787553648068669,0,0,0,0,0,0,0.0,0.0,0.0,3,0
tmtp-000126,2025-12-22,0,0,2227,3,34,4,1,4,24,0.097889537494387,0.6057476425684778,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000126,2025-12-23,1,0,2387,4,41,6,1,6,24,0.113112693757855,0.7008797653958945,0,0,0,0,0,0,0.0,0.0,0.0,11,0
tmtp-000126,2025-12-24,2,0,2593,4,33,4,1,4,24,0.0674893945237177,0.630158118010027,0,0,0,0,0,0,0.0,0.0,0.0,11,0
tmtp-000126,2025-12-25,3,0,2363,3,35,3,1,3,24,0.1417689377909437,0.6055861193398223,0,0,0,0,0,0,0.0,0.0,0.0,7,0
tmtp-000126,2025-12-26,4,0,2709,4,43,5,1,6,24,0.1070505721668512,0.6984126984126984,0,0,0,0,0,0,0.0,0.0,0.0,11,0
tmtp-000126,2025-12-27,5,1,942,2,13,3,1,3,24,0.2112526539278131,0.4140127388535032,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000126,2025-12-28,6,1,972,2,15,3,1,3,24,0.2386831275720164,0.4506172839506173,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000126,2025-12-29,0,0,2222,4,42,5,1,7,24,0.2223222322232223,0.4716471647164716,0,0,0,0,0,0,0.0,0.0,0.0,7,0
tmtp-000126,2025-12-30,1,0,1554,3,31,4,1,4,18,0.12998712998713,0.7065637065637066,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000143,2025-12-01,0,0,3048,7,45,6,1,13,24,0.0423228346456692,0.6446850393700787,0,0,0,0,0,0,0.0,0.0,0.0,6,0
tmtp-000143,2025-12-02,1,0,2673,4,34,5,1,9,24,0.1170968948746726,0.5794986906098017,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000143,2025-12-03,2,0,2604,3,32,6,1,7,24,0.1263440860215053,0.5929339477726574,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000143,2025-12-04,3,0,2814,5,35,6,1,10,24,0.1805259417199715,0.554726368159204,0,0,0,0,0,0,0.0,0.0,0.0,5,0
tmtp-000143,2025-12-05,4,0,2720,4,34,6,1,7,24,0.11875,0.5643382352941176,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000143,2025-12-06,5,1,1427,3,16,5,1,5,24,0.1913104414856342,0.4365802382620883,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000143,2025-12-07,6,1,1404,3,16,5,1,5,24,0.1901709401709401,0.4323361823361823,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000143,2025-12-08,0,0,3168,6,35,5,1,8,24,0.0921717171717171,0.7017045454545454,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000143,2025-12-09,1,0,2587,4,32,6,1,9,24,0.0993428681870892,0.5778894472361809,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000143,2025-12-10,2,0,2759,5,38,6,1,8,24,0.1098223994200797,0.58028271112722,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000143,2025-12-11,3,0,2835,3,50,6,1,10,24,0.1086419753086419,0.6388007054673721,0,0,0,0,0,0,0.0,0.0,0.0,6,0
tmtp-000143,2025-12-12,4,0,2469,4,30,5,1,5,24,0.12636695018226,0.59983799108951,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000143,2025-12-13,5,1,1372,3,16,5,1,5,24,0.2463556851311953,0.4161807580174927,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000143,2025-12-14,6,1,1415,3,17,5,1,5,24,0.2318021201413427,0.4190812720848056,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000143,2025-12-15,0,0,2973,5,34,6,1,6,24,0.1157080390178271,0.6575849310460814,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000143,2025-12-16,1,0,2819,5,42,6,1,8,24,0.1255764455480666,0.6115643845335226,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000143,2025-12-17,2,0,2517,3,40,6,1,6,24,0.1585220500595947,0.5975367500993246,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000143,2025-12-18,3,0,3939,4,51,5,1,8,24,0.1015486164001015,0.7067783701447068,0,0,0,0,0,0,0.0,0.0,0.0,6,0
tmtp-000143,2025-12-19,4,0,2615,4,43,6,1,10,24,0.1265774378585086,0.5086042065009561,0,0,0,0,0,0,0.0,0.0,0.0,6,0
tmtp-000143,2025-12-20,5,1,1941,3,33,6,1,6,24,0.1880473982483256,0.5450798557444616,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000143,2025-12-21,6,1,1400,3,16,5,1,5,24,0.2542857142857143,0.3942857142857143,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000143,2025-12-22,0,0,2558,5,30,6,1,6,24,0.1473807662236122,0.4976544175136825,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000143,2025-12-23,1,0,2495,4,40,6,1,8,24,0.1474949899799599,0.5254509018036072,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000143,2025-12-24,2,0,2715,5,48,6,1,8,24,0.1134438305709023,0.6040515653775322,0,0,0,0,0,0,0.0,0.0,0.0,6,0
tmtp-000143,2025-12-25,3,0,2491,4,37,5,1,5,24,0.1633881975110397,0.5062224006423123,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000143,2025-12-26,4,0,2522,3,33,6,1,6,24,0.1471054718477399,0.5761300555114988,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000143,2025-12-27,5,1,2167,3,45,5,1,6,24,0.1587448084910014,0.6100599907706507,0,0,0,0,0,0,0.0,0.0,0.0,6,0
tmtp-000143,2025-12-28,6,1,1343,3,16,5,1,5,24,0.2457185405807893,0.4058078927773641,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000143,2025-12-29,0,0,2524,5,33,6,1,6,24,0.1299524564183835,0.5023771790808241,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000143,2025-12-30,1,0,2185,3,35,6,1,8,24,0.1437070938215102,0.6013729977116705,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000143,2025-12-31,2,0,1479,3,16,5,1,5,24,0.2190669371196754,0.4300202839756592,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000177,2025-12-01,0,0,3183,3,35,6,1,8,24,0.1624253848570531,0.4681118441721646,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000177,2025-12-02,1,0,2805,3,34,5,1,9,24,0.1967914438502673,0.5572192513368984,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000177,2025-12-03,2,0,2719,3,31,5,1,7,24,0.2166237587348289,0.5483633688856198,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000177,2025-12-04,3,0,2924,4,33,5,1,10,24,0.265389876880985,0.5143638850889193,0,0,0,0,0,0,0.0,0.0,0.0,5,0
tmtp-000177,2025-12-05,4,0,2782,3,33,6,1,7,24,0.2009345794392523,0.5438533429187635,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000177,2025-12-06,5,1,2596,3,31,6,1,6,24,0.2064714946070878,0.5508474576271186,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000177,2025-12-07,6,1,3136,3,31,6,1,7,24,0.1744260204081632,0.6173469387755102,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000177,2025-12-08,0,0,2703,3,39,6,1,6,24,0.2167961524232334,0.5564187939326674,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000177,2025-12-09,1,0,2674,3,31,6,1,8,24,0.1967090501121914,0.5366492146596858,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000177,2025-12-10,2,0,3052,4,31,6,1,8,24,0.1936435124508519,0.5999344692005243,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000177,2025-12-11,3,0,2779,3,34,6,1,6,24,0.2187837351565311,0.5476790212306585,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000177,2025-12-12,4,0,3256,3,43,6,1,7,24,0.1959459459459459,0.5605036855036855,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000177,2025-12-13,5,1,2311,3,20,5,1,5,24,0.3067935958459541,0.4201644309822587,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000177,2025-12-14,6,1,2282,3,18,5,1,5,24,0.2822085889570552,0.4517966695880806,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000177,2025-12-15,0,0,3603,5,52,6,1,7,24,0.1809603108520677,0.4970857618651124,0,0,0,0,0,0,0.0,0.0,0.0,6,0
tmtp-000177,2025-12-16,1,0,2237,3,33,6,1,8,24,0.1537773804202056,0.5493965131873044,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000177,2025-12-17,2,0,2956,3,48,6,1,9,24,0.1194181326116373,0.6295669824086604,0,0,0,0,0,0,0.0,0.0,0.0,6,0
tmtp-000177,2025-12-18,3,0,3215,3,32,6,1,6,24,0.1004665629860031,0.6637636080870918,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000177,2025-12-19,4,0,2041,3,30,6,1,7,24,0.1861832435080842,0.4982851543361097,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000177,2025-12-20,5,1,1620,3,17,5,1,6,24,0.2728395061728395,0.3537037037037037,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000177,2025-12-21,6,1,1467,3,16,5,1,5,24,0.2828902522154056,0.316291751874574,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000177,2025-12-22,0,0,2968,3,35,6,1,6,24,0.137466307277628,0.4683288409703504,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000177,2025-12-23,1,0,2669,3,35,6,1,8,24,0.1442487823154739,0.4908205320344698,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000177,2025-12-24,2,0,2872,3,30,6,1,6,24,0.1344011142061281,0.5153203342618384,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000177,2025-12-25,3,0,3021,3,34,6,1,6,24,0.1810658722277391,0.5047997351870241,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000177,2025-12-26,4,0,3076,3,32,6,1,6,24,0.1983094928478543,0.5188556566970091,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000177,2025-12-27,5,1,2551,3,31,6,1,6,24,0.244609956879655,0.4868678949431595,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000177,2025-12-28,6,1,2561,3,30,6,1,6,24,0.2674736431081608,0.4888715345568137,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000177,2025-12-29,0,0,2831,3,33,6,1,6,24,0.2585658777817026,0.4860473330978452,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000177,2025-12-30,1,0,2863,3,31,6,1,8,24,0.2703457911281872,0.4725812085225288,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000177,2025-12-31,2,0,2507,3,30,5,1,5,24,0.3230953330674112,0.4120462704427602,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000187,2025-12-01,0,0,2957,6,39,6,1,8,24,0.1633412242137301,0.5238417314846128,0,0,0,0,0,0,0.0,0.0,0.0,6,0
tmtp-000187,2025-12-02,1,0,2700,8,38,6,1,7,24,0.1637037037037037,0.5296296296296297,0,0,0,0,0,0,0.0,0.0,0.0,6,0
tmtp-000187,2025-12-03,2,0,2533,4,31,5,1,6,24,0.194236083695223,0.5274378207658903,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000187,2025-12-04,3,0,2960,4,33,5,1,9,24,0.2364864864864864,0.504054054054054,0,0,0,0,0,0,0.0,0.0,0.0,5,0
tmtp-000187,2025-12-05,4,0,2578,4,34,6,1,7,24,0.1718386346004654,0.5418929402637703,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000187,2025-12-06,5,1,2088,4,16,5,1,5,24,0.2030651340996168,0.4444444444444444,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000187,2025-12-07,6,1,2157,4,16,5,1,5,24,0.2039870190078813,0.4450625869262865,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000187,2025-12-08,0,0,2950,4,35,5,1,6,24,0.168135593220339,0.5820338983050848,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000187,2025-12-09,1,0,2631,5,32,6,1,7,24,0.1668567084758647,0.5317369821360699,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000187,2025-12-10,2,0,2568,6,33,5,1,7,24,0.1740654205607476,0.5327102803738317,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000187,2025-12-11,3,0,2737,4,35,5,1,5,24,0.1761052246985751,0.536353671903544,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000187,2025-12-12,4,0,2928,5,39,6,1,7,24,0.174863387978142,0.5563524590163934,0,0,0,0,0,0,0.0,0.0,0.0,5,0
tmtp-000187,2025-12-13,5,1,2580,6,22,5,1,5,24,0.2031007751937984,0.4794573643410852,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000187,2025-12-14,6,1,2348,4,17,5,1,5,24,0.2078364565587734,0.4557069846678024,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000187,2025-12-15,0,0,4072,5,63,5,1,9,24,0.1176326129666011,0.6527504911591355,0,0,0,0,0,0,0.0,0.0,0.0,7,0
tmtp-000187,2025-12-16,1,0,2282,6,37,5,1,5,24,0.177475898334794,0.50920245398773,0,0,0,0,0,0,0.0,0.0,0.0,6,0
tmtp-000187,2025-12-17,2,0,2182,4,34,6,1,6,24,0.1897341888175985,0.5197066911090742,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000187,2025-12-18,3,0,2489,6,36,6,1,6,24,0.1727601446364001,0.5443953394937726,0,0,0,0,0,0,0.0,0.0,0.0,7,0
tmtp-000187,2025-12-19,4,0,2315,4,32,6,1,6,24,0.170194384449244,0.5498920086393089,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000187,2025-12-20,5,1,2043,4,16,5,1,6,24,0.2143906020558003,0.4395496818404307,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000187,2025-12-21,6,1,1796,4,16,5,1,5,24,0.232739420935412,0.4248329621380846,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000187,2025-12-22,0,0,2578,4,34,6,1,6,24,0.1718386346004654,0.6214119472459271,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000187,2025-12-23,1,0,2465,6,39,6,1,6,24,0.1582150101419878,0.5768762677484787,0,0,0,0,0,0,0.0,0.0,0.0,6,0
tmtp-000187,2025-12-24,2,0,2508,4,31,5,1,5,24,0.14792663476874,0.578548644338118,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000187,2025-12-25,3,0,2437,4,34,5,1,5,24,0.1854739433729995,0.5531391054575298,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000187,2025-12-26,4,0,2534,7,45,6,1,7,24,0.1941594317284925,0.6124704025256511,0,0,0,0,0,0,0.0,0.0,0.0,6,0
tmtp-000187,2025-12-27,5,1,1078,6,15,5,1,5,24,0.2523191094619666,0.3933209647495361,0,0,0,0,0,0,0.0,0.0,0.0,3,0
tmtp-000187,2025-12-28,6,1,1112,6,15,5,1,5,24,0.2697841726618705,0.3776978417266187,0,0,0,0,0,0,0.0,0.0,0.0,3,0
tmtp-000187,2025-12-29,0,0,2371,6,49,6,1,7,24,0.1248418388865457,0.4652045550400674,0,0,0,0,0,0,0.0,0.0,0.0,6,0
tmtp-000187,2025-12-30,1,0,2123,4,31,5,1,5,24,0.1888836552048987,0.5402731983042864,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000187,2025-12-31,2,0,1645,4,16,5,1,5,24,0.2601823708206687,0.3896656534954407,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000224,2025-12-01,0,0,2261,3,36,3,1,4,17,0.1335692171605484,0.6320212295444494,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000224,2025-12-03,2,0,1340,3,18,3,1,3,12,0.0,0.6925373134328359,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000224,2025-12-04,3,0,2357,6,33,4,1,7,18,0.2320746711921934,0.6410691557064064,0,0,0,0,0,0,0.0,0.0,0.0,5,0
tmtp-000224,2025-12-05,4,0,1270,4,21,3,1,3,10,0.0,0.7275590551181103,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000224,2025-12-08,0,0,2030,5,34,3,1,3,10,0.0,0.6960591133004926,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000224,2025-12-09,1,0,2761,6,61,5,1,11,10,0.0,0.8739587106120971,0,0,0,0,0,0,0.0,0.0,0.0,6,0
tmtp-000224,2025-12-10,2,0,1314,5,28,5,1,5,12,0.0,0.7625570776255708,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000224,2025-12-11,3,0,2180,4,37,3,1,3,24,0.168348623853211,0.5834862385321101,0,0,0,0,0,0,0.0,0.0,0.0,7,0
tmtp-000224,2025-12-12,4,0,3013,5,41,4,1,5,24,0.1121805509459011,0.6415532691669432,0,0,0,0,0,0,0.0,0.0,0.0,7,0
tmtp-000224,2025-12-13,5,1,1655,4,17,4,1,4,24,0.3075528700906344,0.3649546827794562,0,0,0,0,0,0,0.0,0.0,0.0,3,0
tmtp-000224,2025-12-14,6,1,1616,4,20,4,1,4,24,0.2976485148514851,0.3576732673267326,0,0,0,0,0,0,0.0,0.0,0.0,3,0
tmtp-000224,2025-12-15,0,0,3567,4,39,4,1,4,24,0.1393327726380712,0.5315391084945332,0,0,0,0,0,0,0.0,0.0,0.0,5,0
tmtp-000224,2025-12-16,1,0,2433,4,32,4,1,4,24,0.2572955199342375,0.5014385532264694,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000224,2025-12-17,2,0,2031,4,35,5,1,6,24,0.3141309699655342,0.4741506646971935,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000224,2025-12-18,3,0,1104,4,21,2,1,2,24,0.223731884057971,0.3532608695652174,0,0,0,0,0,0,0.0,0.0,0.0,7,0
tmtp-000224,2025-12-19,4,0,3889,7,54,5,1,8,24,0.0586268963743893,0.521985086140396,0,0,0,0,0,0,0.0,0.0,0.0,6,0
tmtp-000224,2025-12-20,5,1,1430,4,17,4,1,5,24,0.3013986013986014,0.3762237762237762,0,0,0,0,0,0,0.0,0.0,0.0,3,0
tmtp-000224,2025-12-21,6,1,1425,4,17,4,1,4,24,0.2863157894736842,0.3670175438596491,0,0,0,0,0,0,0.0,0.0,0.0,3,0
tmtp-000224,2025-12-22,0,0,2852,5,40,4,1,4,24,0.1434081346423562,0.6942496493688639,0,0,0,0,0,0,0.0,0.0,0.0,7,0
tmtp-000224,2025-12-23,1,0,2239,6,37,5,1,5,18,0.1947297900848593,0.6753014738722644,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000224,2025-12-24,2,0,1493,6,25,4,1,4,9,0.0,0.8633623576691226,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000224,2025-12-25,3,0,1459,6,32,5,1,5,10,0.0,0.8074023303632625,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000224,2025-12-26,4,0,3033,6,40,4,1,4,16,0.0,0.6231454005934718,0,0,0,0,0,0,0.0,0.0,0.0,6,0
tmtp-000224,2025-12-27,5,1,1761,4,17,4,1,4,24,0.370244179443498,0.3452583759227711,0,0,0,0,0,0,0.0,0.0,0.0,3,0
tmtp-000224,2025-12-28,6,1,1782,4,17,4,1,4,24,0.3877665544332211,0.3490460157126824,0,0,0,0,0,0,0.0,0.0,0.0,3,0
tmtp-000224,2025-12-29,0,0,2408,4,33,4,1,4,24,0.292358803986711,0.4887873754152824,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000224,2025-12-30,1,0,2872,7,37,4,1,4,24,0.2430362116991643,0.5184540389972145,0,0,0,0,0,0,0.0,0.0,0.0,7,0
tmtp-000224,2025-12-31,2,0,2571,5,35,4,1,5,24,0.2913263321664722,0.49902761571373,0,0,0,0,0,0,0.0,0.0,0.0,7,0
tmtp-000247,2025-12-01,0,0,15141,4,37,6,1,10,24,0.2339343504392048,0.4092860445148933,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000247,2025-12-02,1,0,15067,4,41,5,1,9,24,0.2350169244043273,0.4416273976239463,0,0,0,0,0,0,0.0,0.0,0.0,13,0
tmtp-000247,2025-12-03,2,0,12950,4,37,6,1,9,24,0.2292664092664092,0.4168339768339768,0,0,0,0,0,0,0.0,0.0,0.0,5,0
tmtp-000247,2025-12-04,3,0,12950,5,35,5,1,9,24,0.2441698841698841,0.4018532818532818,0,0,0,0,0,0,0.0,0.0,0.0,6,0
tmtp-000247,2025-12-05,4,0,13127,4,37,5,1,6,24,0.2279271730022092,0.4194408471090119,0,0,0,0,0,0,0.0,0.0,0.0,5,0
tmtp-000247,2025-12-06,5,1,12593,3,34,5,1,5,24,0.2375923131898674,0.4082426745017073,0,0,0,0,0,0,0.0,0.0,0.0,5,0
tmtp-000247,2025-12-07,6,1,12560,3,33,5,1,5,24,0.2360668789808917,0.4039012738853503,0,0,0,0,0,0,0.0,0.0,0.0,5,0
tmtp-000247,2025-12-08,0,0,12786,4,49,6,1,11,24,0.2369779446269357,0.4547160957297043,0,0,0,0,0,0,0.0,0.0,0.0,9,0
tmtp-000247,2025-12-09,1,0,19172,4,44,5,1,11,24,0.2394638013770081,0.3916649280200292,0,0,0,0,0,0,0.0,0.0,0.0,5,0
tmtp-000247,2025-12-10,2,0,19218,5,45,5,1,12,24,0.2453429076907066,0.3924445832032469,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000247,2025-12-11,3,0,19245,4,36,5,1,5,24,0.2458300857365549,0.3926734216679657,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000247,2025-12-12,4,0,19922,4,52,5,1,5,24,0.2361208713984539,0.3997088645718301,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000247,2025-12-13,5,1,19447,3,38,5,1,5,24,0.2531495860544043,0.3760991412557207,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000247,2025-12-14,6,1,19391,3,34,5,1,5,24,0.252024134907947,0.3783198391006137,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000247,2025-12-15,0,0,19793,4,36,5,1,5,24,0.2455918759157278,0.3882685798009397,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000247,2025-12-16,1,0,20369,5,38,6,1,6,24,0.2385978693112082,0.4084638421130149,0,0,0,0,0,0,0.0,0.0,0.0,5,0
tmtp-000247,2025-12-17,2,0,19810,5,39,6,1,12,24,0.2433619384149419,0.3939424533064109,0,0,0,0,0,0,0.0,0.0,0.0,5,0
tmtp-000247,2025-12-18,3,0,19781,4,38,6,1,7,24,0.2406855062939184,0.3923967443506395,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000247,2025-12-19,4,0,19958,5,38,5,1,5,24,0.2413568493837057,0.3978354544543541,0,0,0,0,0,0,0.0,0.0,0.0,5,0
tmtp-000247,2025-12-20,5,1,19257,3,35,5,1,5,24,0.2467674092537778,0.3847951394298177,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000247,2025-12-21,6,1,19235,3,33,5,1,5,24,0.2478814660774629,0.3822199116194437,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000247,2025-12-22,0,0,19811,4,39,6,1,6,24,0.2391095855837666,0.4014436424208772,0,0,0,0,0,0,0.0,0.0,0.0,5,0
tmtp-000247,2025-12-23,1,0,21493,6,52,6,1,7,24,0.2192341692644116,0.4470757921183641,0,0,0,0,0,0,0.0,0.0,0.0,9,0
tmtp-000247,2025-12-24,2,0,19407,4,38,5,1,11,24,0.2407378780852269,0.3959396094192817,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000247,2025-12-25,3,0,19196,3,37,6,1,6,24,0.2435924150864763,0.3961241925401125,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000247,2025-12-26,4,0,19882,4,43,6,1,6,24,0.2316165375716728,0.41263454380847,0,0,0,0,0,0,0.0,0.0,0.0,11,0
tmtp-000247,2025-12-27,5,1,19351,3,36,5,1,5,24,0.24282982791587,0.3886104077308666,0,0,0,0,0,0,0.0,0.0,0.0,5,0
tmtp-000247,2025-12-28,6,1,19407,3,34,5,1,5,24,0.245272324419024,0.3888803009223476,0,0,0,0,0,0,0.0,0.0,0.0,5,0
tmtp-000247,2025-12-29,0,0,20202,4,51,6,1,8,24,0.2355212355212355,0.4115929115929116,0,0,0,0,0,0,0.0,0.0,0.0,9,0
tmtp-000247,2025-12-30,1,0,14052,4,37,6,1,6,18,0.3330486763450043,0.5009251352120695,0,0,0,0,0,0,0.0,0.0,0.0,4,0
tmtp-000247,2025-12-31,2,0,11324,5,51,5,1,5,14,0.0,0.5921052631578947,0,0,0,0,0,0,0.0,0.0,0.0,8,0
tmtp-000262,2025-12-01,0,0,2355,5,26,5,1,7,20,0.2225053078556263,0.4802547770700637,0,0,0,0,0,0,0.0,0.0,0.0,6,0
