Timestamp,Name,DeviceProduct,DeviceVendor,DestinationAddress,DestinationUserName,SourceUserName,SourceProcessName,DeviceEventClassID,DeviceCustomString4,DeviceCustomString4Label,DeviceEventCategory,Date
2025-12-11 01:14:35,TRAFFIC,PAN-OS,Palo Alto Networks,52.123.243.94,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 01:18:12,TRAFFIC,PAN-OS,Palo Alto Networks,130.193.48.123,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 01:18:12,TRAFFIC,PAN-OS,Palo Alto Networks,130.193.49.131,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 01:18:12,TRAFFIC,PAN-OS,Palo Alto Networks,130.193.48.123,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 01:18:12,TRAFFIC,PAN-OS,Palo Alto Networks,130.193.49.131,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 01:20:54,TRAFFIC,PAN-OS,Palo Alto Networks,104.123.68.34,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 01:22:13,TRAFFIC,PAN-OS,Palo Alto Networks,13.107.246.44,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 01:22:33,TRAFFIC,PAN-OS,Palo Alto Networks,20.190.177.22,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 01:24:12,TRAFFIC,PAN-OS,Palo Alto Networks,20.42.65.85,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 01:24:12,TRAFFIC,PAN-OS,Palo Alto Networks,20.42.65.85,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 01:24:30,TRAFFIC,PAN-OS,Palo Alto Networks,40.126.53.21,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 01:26:09,TRAFFIC,PAN-OS,Palo Alto Networks,52.182.143.215,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 01:26:09,TRAFFIC,PAN-OS,Palo Alto Networks,52.182.143.215,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 01:28:06,TRAFFIC,PAN-OS,Palo Alto Networks,130.193.50.30,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 01:28:06,TRAFFIC,PAN-OS,Palo Alto Networks,158.160.193.161,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 01:28:06,TRAFFIC,PAN-OS,Palo Alto Networks,130.193.50.30,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 01:28:06,TRAFFIC,PAN-OS,Palo Alto Networks,158.160.193.161,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 01:28:06,TRAFFIC,PAN-OS,Palo Alto Networks,130.193.49.131,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 01:34:17,TRAFFIC,PAN-OS,Palo Alto Networks,104.123.68.35,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 01:36:05,TRAFFIC,PAN-OS,Palo Alto Networks,79.133.169.46,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 01:36:05,TRAFFIC,PAN-OS,Palo Alto Networks,79.133.171.34,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 01:36:05,TRAFFIC,PAN-OS,Palo Alto Networks,79.133.169.46,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 01:36:05,TRAFFIC,PAN-OS,Palo Alto Networks,79.133.171.34,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 01:36:32,TRAFFIC,PAN-OS,Palo Alto Networks,104.208.16.92,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 01:38:11,TRAFFIC,PAN-OS,Palo Alto Networks,130.193.50.30,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 01:38:11,TRAFFIC,PAN-OS,Palo Alto Networks,130.193.50.30,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 01:38:11,TRAFFIC,PAN-OS,Palo Alto Networks,158.160.193.161,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 01:38:11,TRAFFIC,PAN-OS,Palo Alto Networks,130.193.49.131,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 01:38:11,TRAFFIC,PAN-OS,Palo Alto Networks,158.160.193.161,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 01:41:11,TRAFFIC,PAN-OS,Palo Alto Networks,13.69.239.68,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 01:41:11,TRAFFIC,PAN-OS,Palo Alto Networks,13.69.239.68,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 01:48:06,TRAFFIC,PAN-OS,Palo Alto Networks,158.160.193.161,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 01:48:06,TRAFFIC,PAN-OS,Palo Alto Networks,130.193.50.30,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 01:48:06,TRAFFIC,PAN-OS,Palo Alto Networks,130.193.50.30,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 01:52:46,TRAFFIC,PAN-OS,Palo Alto Networks,185.97.166.148,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 01:52:55,TRAFFIC,PAN-OS,Palo Alto Networks,185.97.166.148,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 01:58:15,TRAFFIC,PAN-OS,Palo Alto Networks,130.193.48.123,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 01:58:15,TRAFFIC,PAN-OS,Palo Alto Networks,158.160.194.174,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 01:58:15,TRAFFIC,PAN-OS,Palo Alto Networks,158.160.194.174,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 01:58:15,TRAFFIC,PAN-OS,Palo Alto Networks,130.193.48.123,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 01:59:58,TRAFFIC,PAN-OS,Palo Alto Networks,52.123.128.14,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 02:03:21,TRAFFIC,PAN-OS,Palo Alto Networks,10.10.7.21,user001,,,end,DMZ Prod Infra Zone,,,2025-12-11
2025-12-11 02:03:21,TRAFFIC,PAN-OS,Palo Alto Networks,10.13.10.112,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 02:03:21,TRAFFIC,PAN-OS,Palo Alto Networks,37.203.129.59,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 02:04:10,TRAFFIC,PAN-OS,Palo Alto Networks,51.132.193.104,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 02:04:10,TRAFFIC,PAN-OS,Palo Alto Networks,20.44.239.154,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 02:04:11,TRAFFIC,PAN-OS,Palo Alto Networks,40.126.53.12,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 02:04:11,TRAFFIC,PAN-OS,Palo Alto Networks,51.132.193.104,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 02:04:11,TRAFFIC,PAN-OS,Palo Alto Networks,20.190.147.10,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 02:04:40,TRAFFIC,PAN-OS,Palo Alto Networks,51.132.193.104,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 02:04:40,TRAFFIC,PAN-OS,Palo Alto Networks,51.132.193.104,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 02:04:49,TRAFFIC,PAN-OS,Palo Alto Networks,40.126.32.131,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 02:04:51,TRAFFIC,PAN-OS,Palo Alto Networks,10.10.7.21,user001,,,end,DMZ Prod Infra Zone,,,2025-12-11
2025-12-11 02:06:08,TRAFFIC,PAN-OS,Palo Alto Networks,79.133.171.3,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 02:06:08,TRAFFIC,PAN-OS,Palo Alto Networks,79.133.171.3,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 02:06:08,TRAFFIC,PAN-OS,Palo Alto Networks,79.133.169.81,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 02:06:08,TRAFFIC,PAN-OS,Palo Alto Networks,79.133.168.40,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 02:06:08,TRAFFIC,PAN-OS,Palo Alto Networks,79.133.168.40,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 02:06:35,TRAFFIC,PAN-OS,Palo Alto Networks,20.189.173.4,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 02:07:38,TRAFFIC,PAN-OS,Palo Alto Networks,40.126.53.16,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 02:07:38,TRAFFIC,PAN-OS,Palo Alto Networks,13.107.213.44,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 02:08:05,TRAFFIC,PAN-OS,Palo Alto Networks,51.250.35.43,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 02:08:05,TRAFFIC,PAN-OS,Palo Alto Networks,158.160.194.174,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 02:08:05,TRAFFIC,PAN-OS,Palo Alto Networks,158.160.194.174,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 02:08:05,TRAFFIC,PAN-OS,Palo Alto Networks,130.193.48.123,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 02:08:10,TRAFFIC,PAN-OS,Palo Alto Networks,130.193.48.123,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 02:08:50,TRAFFIC,PAN-OS,Palo Alto Networks,20.189.173.14,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 02:08:50,TRAFFIC,PAN-OS,Palo Alto Networks,20.189.173.14,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 17:14:50,TRAFFIC,PAN-OS,Palo Alto Networks,150.171.28.11,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 17:15:21,TRAFFIC,PAN-OS,Palo Alto Networks,20.20.34.160,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 17:15:28,TRAFFIC,PAN-OS,Palo Alto Networks,150.171.27.11,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 17:16:31,TRAFFIC,PAN-OS,Palo Alto Networks,98.64.238.3,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 17:16:38,TRAFFIC,PAN-OS,Palo Alto Networks,13.107.246.44,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 17:16:54,TRAFFIC,PAN-OS,Palo Alto Networks,13.107.246.44,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 17:16:54,TRAFFIC,PAN-OS,Palo Alto Networks,40.126.53.16,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 17:17:13,TRAFFIC,PAN-OS,Palo Alto Networks,13.107.246.44,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 17:18:16,TRAFFIC,PAN-OS,Palo Alto Networks,84.201.132.175,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 17:18:16,TRAFFIC,PAN-OS,Palo Alto Networks,158.160.199.219,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 17:18:16,TRAFFIC,PAN-OS,Palo Alto Networks,158.160.199.219,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 17:18:16,TRAFFIC,PAN-OS,Palo Alto Networks,84.201.132.175,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 17:18:16,TRAFFIC,PAN-OS,Palo Alto Networks,23.32.25.249,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 17:18:19,TRAFFIC,PAN-OS,Palo Alto Networks,142.250.186.99,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 17:18:19,TRAFFIC,PAN-OS,Palo Alto Networks,20.190.147.9,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 17:18:31,TRAFFIC,PAN-OS,Palo Alto Networks,13.107.213.44,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 17:18:31,TRAFFIC,PAN-OS,Palo Alto Networks,13.107.213.44,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 17:18:46,TRAFFIC,PAN-OS,Palo Alto Networks,40.126.53.16,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 17:18:46,TRAFFIC,PAN-OS,Palo Alto Networks,40.126.53.16,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 17:19:13,TRAFFIC,PAN-OS,Palo Alto Networks,150.171.27.11,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 17:21:07,TRAFFIC,PAN-OS,Palo Alto Networks,184.51.252.6,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 17:21:07,TRAFFIC,PAN-OS,Palo Alto Networks,184.51.252.6,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 17:21:07,TRAFFIC,PAN-OS,Palo Alto Networks,20.231.128.66,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 17:21:55,TRAFFIC,PAN-OS,Palo Alto Networks,150.171.27.11,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 17:21:55,TRAFFIC,PAN-OS,Palo Alto Networks,150.171.28.11,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 17:21:55,TRAFFIC,PAN-OS,Palo Alto Networks,150.171.27.11,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 17:22:02,TRAFFIC,PAN-OS,Palo Alto Networks,184.51.252.43,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 17:22:02,TRAFFIC,PAN-OS,Palo Alto Networks,150.171.28.11,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 17:22:02,TRAFFIC,PAN-OS,Palo Alto Networks,20.20.34.160,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 17:22:02,TRAFFIC,PAN-OS,Palo Alto Networks,74.178.130.40,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 17:22:02,TRAFFIC,PAN-OS,Palo Alto Networks,150.171.28.11,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 17:22:02,TRAFFIC,PAN-OS,Palo Alto Networks,52.98.253.18,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 17:22:02,TRAFFIC,PAN-OS,Palo Alto Networks,150.171.28.11,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 17:22:02,TRAFFIC,PAN-OS,Palo Alto Networks,4.207.184.176,,user001,,end,Trusted Zone,,,2025-12-11
2025-12-11 17:22:02,TRAFFIC,PAN-OS,Palo Alto Networks,20.20.34.160,,user001,,end,Trusted Zone,,,2025-12-11
