Timestamp,Name,DeviceProduct,DeviceVendor,DestinationAddress,DestinationUserName,SourceUserName,SourceProcessName,DeviceEventClassID,DeviceCustomString4,DeviceCustomString4Label,DeviceEventCategory,Date
2025-12-09 02:02:46,TRAFFIC,PAN-OS,Palo Alto Networks,51.105.71.137,,user001,,end,Trusted Zone,,,2025-12-09
2025-12-09 02:02:52,TRAFFIC,PAN-OS,Palo Alto Networks,51.105.71.137,,user001,,end,Trusted Zone,,,2025-12-09
2025-12-09 02:06:24,TRAFFIC,PAN-OS,Palo Alto Networks,20.189.173.9,,user001,,end,Trusted Zone,,,2025-12-09
2025-12-09 02:07:55,TRAFFIC,PAN-OS,Palo Alto Networks,84.201.132.175,,user001,,end,Trusted Zone,,,2025-12-09
2025-12-09 02:07:55,TRAFFIC,PAN-OS,Palo Alto Networks,84.201.132.175,,user001,,end,Trusted Zone,,,2025-12-09
2025-12-09 02:07:55,TRAFFIC,PAN-OS,Palo Alto Networks,158.160.193.161,,user001,,end,Trusted Zone,,,2025-12-09
2025-12-09 02:07:55,TRAFFIC,PAN-OS,Palo Alto Networks,158.160.193.161,,user001,,end,Trusted Zone,,,2025-12-09
2025-12-09 02:10:19,TRAFFIC,PAN-OS,Palo Alto Networks,20.190.177.85,,user001,,end,Trusted Zone,,,2025-12-09
2025-12-09 02:11:22,TRAFFIC,PAN-OS,Palo Alto Networks,150.171.22.17,,user001,,end,Trusted Zone,,,2025-12-09
2025-12-09 02:14:22,TRAFFIC,PAN-OS,Palo Alto Networks,150.171.22.17,,user001,,end,Trusted Zone,,,2025-12-09
2025-12-09 02:14:49,TRAFFIC,PAN-OS,Palo Alto Networks,20.190.177.148,,user001,,end,Trusted Zone,,,2025-12-09
2025-12-09 02:14:49,TRAFFIC,PAN-OS,Palo Alto Networks,40.126.53.10,,user001,,end,Trusted Zone,,,2025-12-09
2025-12-09 02:14:49,TRAFFIC,PAN-OS,Palo Alto Networks,104.208.16.88,,user001,,end,Trusted Zone,,,2025-12-09
2025-12-09 02:14:49,TRAFFIC,PAN-OS,Palo Alto Networks,52.191.219.104,,user001,,end,Trusted Zone,,,2025-12-09
2025-12-09 02:14:49,TRAFFIC,PAN-OS,Palo Alto Networks,104.208.16.88,,user001,,end,Trusted Zone,,,2025-12-09
2025-12-09 02:15:25,TRAFFIC,PAN-OS,Palo Alto Networks,40.126.32.6,,user001,,end,Trusted Zone,,,2025-12-09
2025-12-09 02:16:46,TRAFFIC,PAN-OS,Palo Alto Networks,52.168.117.169,,user001,,end,Trusted Zone,,,2025-12-09
2025-12-09 02:16:46,TRAFFIC,PAN-OS,Palo Alto Networks,52.168.117.169,,user001,,end,Trusted Zone,,,2025-12-09
2025-12-09 02:17:49,TRAFFIC,PAN-OS,Palo Alto Networks,158.160.193.161,,user001,,end,Trusted Zone,,,2025-12-09
2025-12-09 02:17:49,TRAFFIC,PAN-OS,Palo Alto Networks,158.160.193.161,,user001,,end,Trusted Zone,,,2025-12-09
2025-12-09 02:17:58,TRAFFIC,PAN-OS,Palo Alto Networks,84.201.132.175,,user001,,end,Trusted Zone,,,2025-12-09
2025-12-09 02:17:58,TRAFFIC,PAN-OS,Palo Alto Networks,84.201.132.175,,user001,,end,Trusted Zone,,,2025-12-09
2025-12-09 02:19:56,TRAFFIC,PAN-OS,Palo Alto Networks,23.50.59.170,,user001,,end,Trusted Zone,,,2025-12-09
2025-12-09 02:20:14,TRAFFIC,PAN-OS,Palo Alto Networks,150.171.28.11,,user001,,end,Trusted Zone,,,2025-12-09
2025-12-09 02:27:53,TRAFFIC,PAN-OS,Palo Alto Networks,84.201.132.175,,user001,,end,Trusted Zone,,,2025-12-09
2025-12-09 02:27:53,TRAFFIC,PAN-OS,Palo Alto Networks,158.160.193.161,,user001,,end,Trusted Zone,,,2025-12-09
2025-12-09 02:27:53,TRAFFIC,PAN-OS,Palo Alto Networks,158.160.193.161,,user001,,end,Trusted Zone,,,2025-12-09
2025-12-09 02:27:53,TRAFFIC,PAN-OS,Palo Alto Networks,84.201.132.175,,user001,,end,Trusted Zone,,,2025-12-09
2025-12-09 02:29:05,TRAFFIC,PAN-OS,Palo Alto Networks,79.133.169.84,,user001,,end,Trusted Zone,,,2025-12-09
2025-12-09 02:29:05,TRAFFIC,PAN-OS,Palo Alto Networks,79.133.169.46,,user001,,end,Trusted Zone,,,2025-12-09
2025-12-09 02:29:05,TRAFFIC,PAN-OS,Palo Alto Networks,79.133.169.46,,user001,,end,Trusted Zone,,,2025-12-09
2025-12-09 02:29:05,TRAFFIC,PAN-OS,Palo Alto Networks,79.133.169.84,,user001,,end,Trusted Zone,,,2025-12-09
2025-12-09 02:29:41,TRAFFIC,PAN-OS,Palo Alto Networks,23.50.59.170,,user001,,end,Trusted Zone,,,2025-12-09
2025-12-09 02:29:59,TRAFFIC,PAN-OS,Palo Alto Networks,20.231.128.67,,user001,,end,Trusted Zone,,,2025-12-09
2025-12-09 02:29:59,TRAFFIC,PAN-OS,Palo Alto Networks,20.190.147.7,,user001,,end,Trusted Zone,,,2025-12-09
2025-12-09 02:29:59,TRAFFIC,PAN-OS,Palo Alto Networks,20.190.147.7,,user001,,end,Trusted Zone,,,2025-12-09
2025-12-09 02:29:59,TRAFFIC,PAN-OS,Palo Alto Networks,20.231.128.67,,user001,,end,Trusted Zone,,,2025-12-09
2025-12-09 02:30:26,TRAFFIC,PAN-OS,Palo Alto Networks,20.190.147.7,,user001,,end,Trusted Zone,,,2025-12-09
2025-12-09 02:30:26,TRAFFIC,PAN-OS,Palo Alto Networks,20.190.147.7,,user001,,end,Trusted Zone,,,2025-12-09
2025-12-09 02:31:02,TRAFFIC,PAN-OS,Palo Alto Networks,150.171.27.11,,user001,,end,Trusted Zone,,,2025-12-09
2025-12-09 02:31:02,TRAFFIC,PAN-OS,Palo Alto Networks,40.126.32.131,,user001,,end,Trusted Zone,,,2025-12-09
2025-12-09 02:31:02,TRAFFIC,PAN-OS,Palo Alto Networks,40.126.32.131,,user001,,end,Trusted Zone,,,2025-12-09
2025-12-09 02:31:02,TRAFFIC,PAN-OS,Palo Alto Networks,150.171.27.11,,user001,,end,Trusted Zone,,,2025-12-09
2025-12-09 02:31:56,TRAFFIC,PAN-OS,Palo Alto Networks,172.66.2.5,,user001,,end,Trusted Zone,,,2025-12-09
