entity_type,entity,date,severity,score_combined_norm,rank_combined,score_isolation_forest,score_lof,rank_isolation_forest,rank_lof,top_contributors,contrib1_feature,contrib1_z,contrib1_value,contrib1_baseline_median,contrib2_feature,contrib2_z,contrib2_value,contrib2_baseline_median,contrib3_feature,contrib3_z,contrib3_value,contrib3_baseline_median,contrib4_feature,contrib4_z,contrib4_value,contrib4_baseline_median,contrib5_feature,contrib5_z,contrib5_value,contrib5_baseline_median
host,tmtp-003312,2025-12-23,low,0.11438488558778269,18.5,-0.25703362380071726,-0.479733203710921,26.0,11.0,"siem_night_share:-0.92 (v=0, base=0); siem_business_share:+0.73 (v=1, base=0); day_of_week:-0.67 (v=1, base=3); siem_unique_destination_addr:+0.67 (v=5, base=4); siem_events_total:+0.37 (v=549, base=533)",siem_night_share,-0.9151754076195588,0.1712204007285974,0.18452912016165715,siem_business_share,0.7341984910567689,0.5227686703096539,0.49678899082568806,day_of_week,-0.6744907594765952,1.0,3.0,siem_unique_destination_addr,0.6744907594765952,5.0,4.0,siem_events_total,0.37213283281467324,549.0,533.0
host,tmtp-003146,2025-12-23,low,0.1116802925731489,19.0,-0.2351247264720725,-0.511844569467236,14.0,24.0,"siem_unique_users:+1.35 (v=9, base=8); siem_business_share:+0.69 (v=1, base=1); day_of_week:-0.67 (v=1, base=3); siem_unique_destination_addr:+0.67 (v=4, base=4); siem_events_total:+0.65 (v=3159, base=2822)",siem_unique_users,1.3489815189531904,9.0,8.0,siem_business_share,0.6907587881077647,0.6666666666666666,0.6110663520644362,day_of_week,-0.6744907594765952,1.0,3.0,siem_unique_destination_addr,0.6744907594765952,4.0,3.5,siem_events_total,0.6531399728456814,3159.0,2822.5
host,tmtp-003672,2025-12-23,low,0.11296263344744484,19.0,-0.2656806729043023,-0.4689975190386868,30.0,8.0,"day_of_week:-0.67 (v=1, base=3); siem_unique_destination_addr:+0.67 (v=5, base=4); siem_unique_name:-0.67 (v=5, base=6); siem_business_share:+0.59 (v=1, base=1); siem_night_share:-0.27 (v=0, base=0)",day_of_week,-0.6744907594765952,1.0,3.0,siem_unique_destination_addr,0.6744907594765952,5.0,4.0,siem_unique_name,-0.6744907594765952,5.0,6.0,siem_business_share,0.5935327494539329,0.5376497432972048,0.5014385242643844,siem_night_share,-0.2683169396261803,0.18625213918996,0.19247880247042815
host,tmtp-003541,2025-12-23,low,0.10587314541382875,19.5,-0.24784904488102227,-0.4989381303333036,20.0,19.0,"siem_business_share:+1.18 (v=0, base=0); day_of_week:-0.67 (v=1, base=3); siem_unique_destination_addr:+0.67 (v=7, base=6); siem_events_total:-0.59 (v=648, base=701); siem_night_share:-0.24 (v=0, base=0)",siem_business_share,1.1817484653241324,0.4382716049382716,0.3938506588579795,day_of_week,-0.6744907594765952,1.0,3.0,siem_unique_destination_addr,0.6744907594765952,7.0,6.0,siem_events_total,-0.5860329549550746,648.0,701.0,siem_night_share,-0.23876435780507907,0.2129629629629629,0.2232854864433811
host,tmtp-000085,2025-12-23,low,0.10168118499214332,20.0,-0.2564139405077428,-0.4904710228450684,25.0,15.0,"siem_events_total:-0.75 (v=2107, base=2394); day_of_week:-0.67 (v=1, base=3); siem_unique_source_process:+0.67 (v=33, base=31); siem_night_share:+0.40 (v=0, base=0); siem_business_share:-0.06 (v=1, base=1)",siem_events_total,-0.7472681824644359,2107.0,2394.5,day_of_week,-0.6744907594765952,1.0,3.0,siem_unique_source_process,0.6744907594765952,33.0,31.0,siem_night_share,0.4014330857965993,0.1238728049359278,0.11416834613662555,siem_business_share,-0.055867072683996405,0.6554342667299478,0.6574532853244898
host,tmtp-000224,2025-12-23,low,0.11952053801723102,20.0,-0.21830895508828313,-0.52877192961466,10.0,30.0,"siem_unique_event_class:+1.37 (v=5, base=4); siem_unique_destination_addr:+1.35 (v=6, base=4); siem_unique_hours:-0.99 (v=18, base=24); day_of_week:-0.67 (v=1, base=3); siem_unique_name:+0.67 (v=5, base=4)",siem_unique_event_class,1.3700384474873626,5.0,4.0,siem_unique_destination_addr,1.3489815189531904,6.0,4.0,siem_unique_hours,-0.9938448890878355,18.0,24.0,day_of_week,-0.6744907594765952,1.0,3.0,siem_unique_name,0.6744907594765952,5.0,4.0
host,tmtp-000417,2025-12-23,low,0.11404206520949954,20.5,-0.21242537863836108,-0.5410946412139355,9.0,32.0,"siem_unique_hours:+2.76 (v=17, base=11); siem_events_total:+1.51 (v=2882, base=2185); day_of_week:-0.67 (v=1, base=2); siem_unique_destination_addr:+0.67 (v=5, base=4); siem_unique_name:-0.67 (v=5, base=6)",siem_unique_hours,2.75726031996431,17.0,11.0,siem_events_total,1.5092136736924138,2882.0,2185.0,day_of_week,-0.6744907594765952,1.0,2.0,siem_unique_destination_addr,0.6744907594765952,5.0,4.0,siem_unique_name,-0.6744907594765952,5.0,6.0
host,tmtp-003377,2025-12-23,low,0.1290916527773375,20.5,-0.19682624878980692,-0.5507436476459364,7.0,34.0,"siem_events_total:+1.70 (v=2098, base=1741); siem_business_share:+1.17 (v=1, base=1); siem_unique_hours:+1.04 (v=11, base=10); siem_unique_source_process:-0.90 (v=36, base=40); day_of_week:-0.67 (v=1, base=2)",siem_events_total,1.695726768543271,2098.0,1741.0,siem_business_share,1.1651217119348412,0.7602478551000953,0.7230026338893767,siem_unique_hours,1.0377490433255416,11.0,10.0,siem_unique_source_process,-0.8993210126354603,36.0,40.0,day_of_week,-0.6744907594765952,1.0,2.0
host,tmtp-000143,2025-12-23,low,0.10429456127632127,21.0,-0.257842335694621,-0.4864803552408248,28.0,14.0,"siem_unique_name:+1.35 (v=8, base=6); siem_unique_source_process:+0.81 (v=40, base=34); day_of_week:-0.67 (v=1, base=3); siem_business_share:-0.54 (v=1, base=1); siem_night_share:+0.27 (v=0, base=0)",siem_unique_name,1.3489815189531904,8.0,6.0,siem_unique_source_process,0.8093889113719143,40.0,34.0,day_of_week,-0.6744907594765952,1.0,3.0,siem_business_share,-0.5372206228130456,0.5254509018036072,0.5770097513738398,siem_night_share,0.26858888049034046,0.1474949899799599,0.13682977511994684
host,tmtp-000326,2025-12-23,low,0.09988460588713494,21.0,-0.24127167620821216,-0.5126081041745012,17.0,25.0,"siem_unique_event_class:+2.07 (v=6, base=5); siem_events_total:+0.80 (v=3217, base=2941); day_of_week:-0.67 (v=1, base=3); siem_unique_destination_addr:-0.67 (v=5, base=6); siem_unique_source_process:+0.67 (v=47, base=46)",siem_unique_event_class,2.0672890969882065,6.0,5.0,siem_events_total,0.795553203485215,3217.0,2941.0,day_of_week,-0.6744907594765952,1.0,3.0,siem_unique_destination_addr,-0.6744907594765952,5.0,6.0,siem_unique_source_process,0.6744907594765952,47.0,46.0
host,cplus-0107994,2025-12-23,low,0.09244091361795873,22.0,-0.2483763817189395,-0.5086721337354259,21.0,23.0,"siem_night_share:+0.92 (v=0, base=0); day_of_week:-0.67 (v=1, base=3); siem_unique_destination_addr:-0.67 (v=3, base=4); siem_unique_source_process:-0.67 (v=2, base=3); siem_events_total:+0.61 (v=686, base=628)",siem_night_share,0.9214664934472552,0.2667638483965014,0.2483333333333333,day_of_week,-0.6744907594765952,1.0,3.0,siem_unique_destination_addr,-0.6744907594765952,3.0,4.0,siem_unique_source_process,-0.6744907594765952,2.0,3.0,siem_events_total,0.6059877917172535,686.0,628.5
host,tmtp-003372,2025-12-23,low,0.09053794136668429,22.5,-0.26800249107111135,-0.4832739585152237,33.0,12.0,"siem_business_share:+1.41 (v=1, base=0); siem_night_share:-1.28 (v=0, base=0); siem_events_total:+0.93 (v=3479, base=2871); siem_unique_users:+0.68 (v=5, base=4); day_of_week:-0.67 (v=1, base=3)",siem_business_share,1.4132887527880706,0.5895372233400402,0.4784654361201592,siem_night_share,-1.2810727788033376,0.1566542109801667,0.2159518434913468,siem_events_total,0.9299101627251017,3479.0,2871.0,siem_unique_users,0.6839166144230386,5.0,4.0,day_of_week,-0.6744907594765952,1.0,3.0
host,tmtp-004018,2025-12-23,low,0.07519493228602799,25.0,-0.2674964423771684,-0.4959106984792856,32.0,18.0,"siem_business_share:-0.84 (v=0, base=0); siem_night_share:+0.71 (v=0, base=0); day_of_week:-0.67 (v=1, base=3); siem_events_total:+0.10 (v=668, base=662); is_weekend:+0.00 (v=0, base=0)",siem_business_share,-0.8379711937452088,0.3982035928143712,0.42063636088679185,siem_night_share,0.7068636589563393,0.2200598802395209,0.2071389960810222,day_of_week,-0.6744907594765952,1.0,3.0,siem_events_total,0.0951204917210583,668.0,662.5,is_weekend,0.0,0.0,0.0
host,tmtp-000565,2025-12-23,low,0.052981441380263686,26.5,-0.24949094264189609,-0.5378626227473943,22.0,31.0,"siem_unique_source_process:+1.08 (v=36, base=32); siem_business_share:+0.68 (v=1, base=1); day_of_week:-0.67 (v=1, base=3); siem_unique_destination_addr:+0.67 (v=3, base=2); siem_night_share:-0.65 (v=0, base=0)",siem_unique_source_process,1.0791852151625523,36.0,32.0,siem_business_share,0.68433403594853,0.6031858407079645,0.5392038155931194,day_of_week,-0.6744907594765952,1.0,3.0,siem_unique_destination_addr,0.6744907594765952,3.0,2.5,siem_night_share,-0.6495786676621804,0.1327433628318584,0.16431130545564795
host,tmtp-000282,2025-12-23,medium,0.17886846663971223,11.0,-0.23654241680764987,-0.4576007314939523,16.0,6.0,"siem_events_total:+1.08 (v=5383, base=4616); siem_business_share:+0.94 (v=0, base=0); day_of_week:-0.67 (v=1, base=3); siem_unique_destination_addr:+0.67 (v=7, base=6); siem_unique_users:+0.67 (v=7, base=6)",siem_events_total,1.081863443883567,5383.0,4615.5,siem_business_share,0.9353380872646445,0.4906186141556752,0.462094437970335,day_of_week,-0.6744907594765952,1.0,3.0,siem_unique_destination_addr,0.6744907594765952,7.0,6.0,siem_unique_users,0.6744907594765952,7.0,6.0
host,tmtp-000833,2025-12-23,medium,0.2348736873543777,11.0,-0.1805223733124996,-0.49072777625963737,6.0,16.0,"siem_unique_source_process:-1.35 (v=20, base=33); siem_night_share:+0.74 (v=0, base=0); siem_business_share:-0.71 (v=0, base=0); day_of_week:-0.67 (v=1, base=3); siem_unique_destination_addr:-0.67 (v=2, base=3)",siem_unique_source_process,-1.3489815189531904,20.0,33.0,siem_night_share,0.742272991374315,0.2454861111111111,0.23543755388221016,siem_business_share,-0.70783901372945,0.3793402777777778,0.4034083332982874,day_of_week,-0.6744907594765952,1.0,3.0,siem_unique_destination_addr,-0.6744907594765952,2.0,3.0
host,tmtp-003560,2025-12-23,medium,0.16635278549236535,12.5,-0.24187711359964276,-0.46003718679271044,18.0,7.0,"siem_unique_event_class:+2.53 (v=4, base=3); siem_unique_name:+2.53 (v=4, base=3); day_of_week:-0.67 (v=1, base=3); siem_unique_destination_addr:+0.67 (v=5, base=4); siem_unique_source_process:+0.65 (v=6, base=5)",siem_unique_event_class,2.5262260749620533,4.0,3.0,siem_unique_name,2.5262260749620533,4.0,3.0,day_of_week,-0.6744907594765952,1.0,3.0,siem_unique_destination_addr,0.6744907594765952,5.0,4.0,siem_unique_source_process,0.6546536707079771,6.0,5.0
host,tmtp-000177,2025-12-23,medium,0.1563269707135827,14.5,-0.2560965519243912,-0.44836705534464794,24.0,5.0,"siem_unique_source_process:+1.57 (v=35, base=32); siem_unique_name:+1.35 (v=8, base=6); siem_night_share:-0.91 (v=0, base=0); day_of_week:-0.67 (v=1, base=3); siem_business_share:-0.42 (v=0, base=1)",siem_unique_source_process,1.5738117721120555,35.0,31.5,siem_unique_name,1.3489815189531904,8.0,6.0,siem_night_share,-0.9088992522567405,0.1442487823154739,0.19962203614355328,day_of_week,-0.6744907594765952,1.0,3.0,siem_business_share,-0.4176825918452087,0.4908205320344698,0.5148421096753788
host,TMTP-000023-NB,2025-12-23,medium,0.5608679681071201,8.0,-0.2356033004483285,-0.16152189823158425,15.0,1.0,"siem_unique_name:-0.94 (v=6, base=13); siem_events_total:+0.93 (v=813, base=602); day_of_week:-0.67 (v=1, base=2); siem_unique_event_class:-0.67 (v=5, base=9); siem_night_share:-0.55 (v=0, base=0)",siem_unique_name,-0.9442870632672333,6.0,13.0,siem_events_total,0.9301800669905986,813.0,602.0,day_of_week,-0.6744907594765952,1.0,2.0,siem_unique_event_class,-0.6744907594765952,5.0,9.0,siem_night_share,-0.5508275749873089,0.1353013530135301,0.1836518046709129
host,tmtp-000112,2025-12-23,medium,0.5727688914478481,9.0,0.013991038642760079,-0.49409717718138735,1.0,17.0,"pan_unique_event_class:-2.35 (v=1, base=3); siem_events_total:+1.39 (v=17211, base=13622); pan_night_share:-1.06 (v=0, base=0); pan_business_share:+1.04 (v=1, base=0); siem_unique_name:-0.74 (v=10, base=16)",pan_unique_event_class,-2.352146129589817,1.0,3.0,siem_events_total,1.3912341010123566,17211.0,13622.0,pan_night_share,-1.0618833152648253,0.0870400878638111,0.19126910976599326,pan_business_share,1.0367125062539886,0.7023613399231191,0.48050907493511275,siem_unique_name,-0.7419398354242548,10.0,15.5
