entity_type,entity,date,severity,score_combined_norm,rank_combined,score_isolation_forest,score_lof,rank_isolation_forest,rank_lof,top_contributors,contrib1_feature,contrib1_z,contrib1_value,contrib1_baseline_median,contrib2_feature,contrib2_z,contrib2_value,contrib2_baseline_median,contrib3_feature,contrib3_z,contrib3_value,contrib3_baseline_median,contrib4_feature,contrib4_z,contrib4_value,contrib4_baseline_median,contrib5_feature,contrib5_z,contrib5_value,contrib5_baseline_median
host,tmtp-000112,2025-12-21,critical,1.0,1.0,0.061445054543410316,261.60616699954136,1.0,1.0,"siem_unique_source_process:-3.67 (v=24, base=48); siem_unique_event_class:+3.37 (v=22, base=12); pan_unique_event_class:-2.35 (v=1, base=3); is_weekend:+2.32 (v=1, base=0); pan_share_of_all_events:-1.57 (v=0, base=0)",siem_unique_source_process,-3.672227468261463,24.0,48.5,siem_unique_event_class,3.3724537973829762,22.0,12.0,pan_unique_event_class,-2.352146129589817,1.0,3.0,is_weekend,2.3245917293310954,1.0,0.0,pan_share_of_all_events,-1.5743764118643682,0.0894966823110535,0.23092243189547815
host,tmtp-003612,2025-12-21,high,0.23686104308680087,3.0,-0.09513688076911098,-0.16696521697406697,3.0,3.0,"siem_unique_users:+2.36 (v=13, base=6); is_weekend:+2.27 (v=1, base=0); siem_business_share:-2.01 (v=0, base=1); day_of_week:+1.57 (v=6, base=2); siem_night_share:+1.15 (v=0, base=0)",siem_unique_users,2.3607176581680833,13.0,6.0,is_weekend,2.267786838055363,1.0,0.0,siem_business_share,-2.005374207731913,0.4379268782643632,0.5718705115456855,day_of_week,1.5738117721120555,6.0,2.5,siem_night_share,1.1519702997557082,0.0554439533949377,0.020474805112710652
host,cplus-010620,2025-12-21,high,0.0992915745636,5.5,-0.17672255849294555,-0.1893285732842589,6.0,5.0,"is_weekend:+2.32 (v=1, base=0); day_of_week:+1.57 (v=6, base=2); siem_night_share:+1.08 (v=0, base=0); siem_business_share:-0.77 (v=0, base=0); siem_unique_destination_addr:-0.67 (v=2, base=3)",is_weekend,2.3245917293310954,1.0,0.0,day_of_week,1.5738117721120555,6.0,2.5,siem_night_share,1.0774908846785296,0.2541002541002541,0.2505788661653716,siem_business_share,-0.7670212511592805,0.3751443751443751,0.37812714393710967,siem_unique_destination_addr,-0.6744907594765952,2.0,3.0
host,tmtp-000392,2025-12-21,high,0.07425285208589182,5.5,-0.19179922908096836,0.007645375049165404,9.0,2.0,"is_weekend:+2.32 (v=1, base=0); day_of_week:+1.57 (v=6, base=2); siem_events_total:-1.30 (v=3757, base=3880); siem_unique_destination_addr:-0.67 (v=3, base=4); siem_business_share:-0.48 (v=0, base=0)",is_weekend,2.3245917293310954,1.0,0.0,day_of_week,1.5738117721120555,6.0,2.5,siem_events_total,-1.3015563874274922,3757.0,3880.5,siem_unique_destination_addr,-0.6744907594765952,3.0,4.0,siem_business_share,-0.47883228978232456,0.3747671014107,0.3788901312197661
host,tmtp-003372,2025-12-21,low,0.04006467021114488,16.0,-0.21153022712541159,-0.47907473155587654,17.0,15.0,"is_weekend:+2.30 (v=1, base=0); siem_unique_destination_addr:-1.35 (v=2, base=4); siem_unique_source_process:-1.08 (v=25, base=33); day_of_week:+1.01 (v=6, base=3); siem_business_share:-0.80 (v=0, base=0)",is_weekend,2.2962419891481978,1.0,0.0,siem_unique_destination_addr,-1.3489815189531904,2.0,4.0,siem_unique_source_process,-1.0791852151625523,25.0,33.0,day_of_week,1.011736139214893,6.0,3.0,siem_business_share,-0.8019165118583218,0.4171189979123173,0.4846046186144156
host,tmtp-004132,2025-12-21,low,0.017004323005456606,18.5,-0.22534979671412086,-0.3558758550106016,26.0,11.0,"is_weekend:+2.32 (v=1, base=0); day_of_week:+1.57 (v=6, base=2); siem_unique_destination_addr:-1.35 (v=4, base=6); siem_night_share:+1.35 (v=0, base=0); siem_events_total:-0.70 (v=613, base=658)",is_weekend,2.3245917293310954,1.0,0.0,day_of_week,1.5738117721120555,6.0,2.5,siem_unique_destination_addr,-1.3489815189531904,4.0,6.0,siem_night_share,1.3477772559589758,0.2463295269168026,0.22077929126917611,siem_events_total,-0.6977490615275123,613.0,658.0
host,tmtp-000907,2025-12-21,low,0.030774880962432465,20.0,-0.21701007936474148,-0.5066300204620333,21.0,19.0,"is_weekend:+2.32 (v=1, base=0); siem_night_share:-2.06 (v=0, base=0); day_of_week:+1.57 (v=6, base=2); siem_business_share:-0.70 (v=0, base=0); siem_events_total:+0.58 (v=544, base=510)",is_weekend,2.3245917293310954,1.0,0.0,siem_night_share,-2.0598752822673276,0.2077205882352941,0.23014896242739669,day_of_week,1.5738117721120555,6.0,2.5,siem_business_share,-0.7044785332487506,0.3988970588235294,0.4134643483343074,siem_events_total,0.5793702677555369,544.0,510.5
host,tmtp-003146,2025-12-21,low,0.03255104574392935,21.0,-0.21591380086723433,-0.544282953748074,20.0,22.0,"siem_unique_source_process:-8.54 (v=26, base=45); siem_unique_users:-6.74 (v=3, base=8); siem_night_share:+5.15 (v=0, base=0); siem_events_total:-3.48 (v=1395, base=2866); siem_business_share:-2.79 (v=0, base=1)",siem_unique_source_process,-8.543549620036872,26.0,45.0,siem_unique_users,-6.7449075947659525,3.0,8.0,siem_night_share,5.151959855629514,0.2745519713261649,0.12294084759366275,siem_events_total,-3.4764033364967073,1395.0,2866.5,siem_business_share,-2.7901380057806295,0.407168458781362,0.6175836930521256
host,tmtp-000143,2025-12-21,low,0.01967173977100691,22.5,-0.2235603944595515,-0.5388529170326257,24.0,21.0,"siem_night_share:+3.17 (v=0, base=0); siem_events_total:-2.79 (v=1400, base=2541); siem_unique_source_process:-2.43 (v=16, base=34); is_weekend:+2.32 (v=1, base=0); siem_business_share:-2.17 (v=0, base=1)",siem_night_share,3.17244768395646,0.2542857142857143,0.13682977511994684,siem_events_total,-2.793444488431198,1400.0,2541.0,siem_unique_source_process,-2.428166734115743,16.0,34.0,is_weekend,2.3245917293310954,1.0,0.0,siem_business_share,-2.174607640535294,0.3942857142857143,0.5770097513738398
host,cplus-0107994,2025-12-21,low,0.02722569774773553,23.5,-0.21905859543551348,-0.5569999196900636,23.0,24.0,"is_weekend:+2.32 (v=1, base=0); day_of_week:+1.57 (v=6, base=2); siem_business_share:-0.95 (v=0, base=0); siem_events_total:-0.83 (v=562, base=634); siem_unique_destination_addr:-0.67 (v=3, base=4)",is_weekend,2.3245917293310954,1.0,0.0,day_of_week,1.5738117721120555,6.0,2.5,siem_business_share,-0.949597968152411,0.3807829181494662,0.408886771910724,siem_events_total,-0.8301424732019634,562.0,634.0,siem_unique_destination_addr,-0.6744907594765952,3.0,4.0
