entity_type,entity,date,severity,score_combined_norm,rank_combined,score_isolation_forest,score_lof,rank_isolation_forest,rank_lof,top_contributors,contrib1_feature,contrib1_z,contrib1_value,contrib1_baseline_median,contrib2_feature,contrib2_z,contrib2_value,contrib2_baseline_median,contrib3_feature,contrib3_z,contrib3_value,contrib3_baseline_median,contrib4_feature,contrib4_z,contrib4_value,contrib4_baseline_median,contrib5_feature,contrib5_z,contrib5_value,contrib5_baseline_median
host,cplus-0107994,2025-12-31,low,0.029079882029990848,21.0,-0.2604751251888694,-0.5681200451651927,17.0,25.0,"siem_events_total:+1.09 (v=727, base=628); siem_business_share:+0.78 (v=0, base=0); siem_unique_source_process:+0.67 (v=3, base=2); day_of_week:-0.34 (v=2, base=3); siem_night_share:-0.21 (v=0, base=0)",siem_events_total,1.0891367181712235,727.0,628.5,siem_business_share,0.7754469019983397,0.4250343878954608,0.40416979077864856,siem_unique_source_process,0.6744907594765952,3.0,2.5,day_of_week,-0.3372453797382976,2.0,3.0,siem_night_share,-0.21314945703610724,0.2462173314993122,0.2503968253968254
host,tmtp-000907,2025-12-31,low,0.036163233822968724,21.0,-0.2562236150112567,-0.5783649181688805,15.0,27.0,"siem_night_share:+0.73 (v=0, base=0); siem_events_total:-0.37 (v=493, base=514); day_of_week:-0.34 (v=2, base=3); siem_business_share:+0.14 (v=0, base=0); is_weekend:+0.00 (v=0, base=0)",siem_night_share,0.7348558355732314,0.2373225152129817,0.2293325673837539,siem_events_total,-0.3679040506235974,493.0,514.0,day_of_week,-0.3372453797382976,2.0,3.0,siem_business_share,0.1425583645615335,0.4137931034482758,0.41102516095125474,is_weekend,0.0,0.0,0.0
host,tmtp-004135,2025-12-31,low,0.032936051794603294,22.0,-0.25814803628137944,-0.579090347434005,16.0,28.0,"siem_unique_source_process:-2.25 (v=2, base=5); siem_unique_event_class:-1.83 (v=3, base=4); siem_unique_name:-1.68 (v=3, base=4); siem_unique_destination_addr:-1.35 (v=3, base=5); siem_business_share:-0.97 (v=0, base=0)",siem_unique_source_process,-2.2519421669563506,2.0,5.0,siem_unique_event_class,-1.8292495308606334,3.0,4.0,siem_unique_name,-1.6779552975519119,3.0,4.0,siem_unique_destination_addr,-1.3489815189531904,3.0,5.0,siem_business_share,-0.9716232671146678,0.4154929577464789,0.46189288910807896
host,tmtp-003312,2025-12-31,low,0.007468736654932608,24.5,-0.2734593779321393,-0.5312896184521406,27.0,22.0,"siem_night_share:+2.07 (v=0, base=0); siem_business_share:-1.81 (v=0, base=1); siem_events_total:-1.75 (v=459, base=540); siem_unique_source_process:+0.67 (v=5, base=4); day_of_week:-0.34 (v=2, base=3)",siem_night_share,2.065150223548263,0.2135076252723311,0.18347567218061314,siem_business_share,-1.8116066304918488,0.4400871459694989,0.5004472271914132,siem_events_total,-1.745111012614048,459.0,540.5,siem_unique_source_process,0.6744907594765952,5.0,4.0,day_of_week,-0.3372453797382976,2.0,3.0
host,tmtp-000766,2025-12-31,low,0.00010136607724944248,25.5,-0.27780559865540116,-0.5531357833034276,28.0,23.0,"siem_unique_name:+0.54 (v=6, base=5); siem_unique_source_process:+0.54 (v=38, base=36); day_of_week:-0.34 (v=2, base=3); siem_events_total:-0.27 (v=3040, base=3164); siem_night_share:+0.19 (v=0, base=0)",siem_unique_name,0.541320566338086,6.0,5.0,siem_unique_source_process,0.5395926075812761,38.0,36.0,day_of_week,-0.3372453797382976,2.0,3.0,siem_events_total,-0.26914775498344906,3040.0,3164.5,siem_night_share,0.18935303248275492,0.1990131578947368,0.1936706003803915
host,tmtp-000417,2025-12-31,medium,0.15163726643523404,10.5,-0.18766443506959524,-0.4237624445568169,7.0,14.0,"siem_unique_event_class:+4.24 (v=6, base=5); siem_events_total:-2.84 (v=1120, base=2232); siem_unique_users:+2.02 (v=8, base=5); siem_unique_source_process:+0.90 (v=37, base=33); siem_unique_hours:+0.79 (v=13, base=11)",siem_unique_event_class,4.242640687119285,6.0,5.0,siem_events_total,-2.842314279991334,1120.0,2232.5,siem_unique_users,2.023472278429786,8.0,5.0,siem_unique_source_process,0.8993210126354603,37.0,33.0,siem_unique_hours,0.7949245295900322,13.0,11.0
host,tmtp-000565,2025-12-31,medium,0.049271082603834414,10.5,-0.24933275076297007,-0.17834812060605243,13.0,8.0,"siem_unique_source_process:-4.18 (v=17, base=32); siem_business_share:-1.56 (v=0, base=1); siem_night_share:+1.40 (v=0, base=0); siem_events_total:-1.28 (v=1498, base=2601); siem_unique_users:-1.00 (v=3, base=4)",siem_unique_source_process,-4.181842708754891,17.0,32.5,siem_business_share,-1.5642782998628388,0.397196261682243,0.5443208625007033,siem_night_share,1.3965567356189532,0.2216288384512683,0.1607457174706863,siem_events_total,-1.2815905386781818,1498.0,2601.0,siem_unique_users,-1.0005752085606514,3.0,4.0
host,tmtp-000224,2025-12-31,medium,0.05006659091431807,11.0,-0.24876394130183915,-0.21868239537472522,12.0,10.0,"siem_unique_users:+2.02 (v=7, base=4); siem_unique_destination_addr:+0.67 (v=5, base=4); siem_unique_name:+0.67 (v=5, base=4); siem_night_share:+0.64 (v=0, base=0); siem_events_total:+0.64 (v=2571, base=2031)",siem_unique_users,2.023472278429786,7.0,4.0,siem_unique_destination_addr,0.6744907594765952,5.0,4.0,siem_unique_name,0.6744907594765952,5.0,4.0,siem_night_share,0.6415111972523622,0.2913263321664722,0.168348623853211,siem_events_total,0.6367570106946878,2571.0,2031.0
host,tmtp-000833,2025-12-31,medium,0.1728697142927091,11.5,-0.17483910007638637,-0.4893809421538988,5.0,18.0,"siem_unique_name:+1.37 (v=9, base=3); siem_unique_source_process:-1.14 (v=22, base=33); siem_night_share:+0.77 (v=0, base=0); siem_business_share:-0.68 (v=0, base=0); siem_unique_destination_addr:-0.67 (v=2, base=3)",siem_unique_name,1.3729275974248696,9.0,3.0,siem_unique_source_process,-1.1414459006526996,22.0,33.0,siem_night_share,0.7685304418279783,0.2458415726416191,0.23543755388221016,siem_business_share,-0.684536770133542,0.3801326043968826,0.4034083332982874,siem_unique_destination_addr,-0.6744907594765952,2.0,3.0
host,cplus-010620,2025-12-31,medium,0.11255735991178324,12.0,-0.21094839027454648,-0.4411402373407969,9.0,15.0,"siem_business_share:+1.00 (v=0, base=0); siem_unique_destination_addr:-0.67 (v=2, base=3); siem_events_total:-0.56 (v=4314, base=4329); day_of_week:-0.34 (v=2, base=3); siem_night_share:-0.03 (v=0, base=0)",siem_business_share,0.9957242534982212,0.3820120537783959,0.37781142706111737,siem_unique_destination_addr,-0.6744907594765952,2.0,3.0,siem_events_total,-0.5620756328971627,4314.0,4329.0,day_of_week,-0.3372453797382976,2.0,3.0,siem_night_share,-0.033773772235370196,0.2508113120074177,0.25092309479479613
host,tmtp-000187,2025-12-31,medium,0.024812782924420015,12.0,-0.26411579411765584,-0.09883410677472271,20.0,4.0,"siem_night_share:+3.65 (v=0, base=0); siem_unique_source_process:-2.95 (v=16, base=34); siem_events_total:-2.75 (v=1645, base=2498); siem_business_share:-2.61 (v=0, base=1); siem_unique_name:-0.67 (v=5, base=6)",siem_night_share,3.6502450549486665,0.2601823708206687,0.17679056151668454,siem_unique_source_process,-2.950897072710104,16.0,33.5,siem_events_total,-2.7544395369056174,1645.0,2498.5,siem_business_share,-2.6122552071133245,0.3896656534954407,0.5306833058828497,siem_unique_name,-0.6744907594765952,5.0,6.0
host,tmtp-000282,2025-12-31,medium,0.04019887585228111,12.5,-0.25451559944673613,-0.27779579751619,14.0,11.0,"siem_night_share:+4.97 (v=0, base=0); siem_business_share:-2.81 (v=0, base=0); siem_events_total:-2.59 (v=2793, base=4630); siem_unique_event_class:-2.04 (v=5, base=6); siem_unique_destination_addr:-1.35 (v=4, base=6)",siem_night_share,4.969828259865484,0.2796276405298962,0.20418862724420767,siem_business_share,-2.8119183860785557,0.3748657357679914,0.46572428893506834,siem_events_total,-2.5901290920339473,2793.0,4630.5,siem_unique_event_class,-2.0402645480028614,5.0,6.0,siem_unique_destination_addr,-1.3489815189531904,4.0,6.0
host,tmtp-003146,2025-12-31,medium,0.027182999399827847,13.0,-0.262524257448254,-0.17472348567805995,19.0,7.0,"siem_unique_source_process:-7.64 (v=28, base=45); siem_unique_users:-6.74 (v=3, base=8); siem_night_share:+4.08 (v=0, base=0); siem_events_total:-3.45 (v=1407, base=2866); siem_business_share:-2.30 (v=0, base=1)",siem_unique_source_process,-7.644228607401412,28.0,45.0,siem_unique_users,-6.7449075947659525,3.0,8.0,siem_night_share,4.0821703770783735,0.2430703624733475,0.12294084759366275,siem_events_total,-3.4480534621929624,1407.0,2866.5,siem_business_share,-2.2989942387697404,0.4442075337597725,0.6175836930521256
host,tmtp-003213,2025-12-31,medium,0.4913732182060925,13.0,0.015423808148203877,-0.561105437850351,2.0,24.0,"siem_night_share:+3.00 (v=0, base=0); siem_unique_name:+2.25 (v=15, base=10); siem_unique_event_class:-1.92 (v=7, base=8); siem_events_total:-1.58 (v=25639, base=33169); pan_night_share:+1.32 (v=0, base=0)",siem_night_share,3.00392341899347,0.2508288154764226,0.19380356810927768,siem_unique_name,2.2483025315886507,15.0,10.0,siem_unique_event_class,-1.9200105931911167,7.0,8.0,siem_events_total,-1.578773832408692,25639.0,33169.0,pan_night_share,1.3155228471782345,0.2659069325735992,0.22245222624981942
host,tmtp-003672,2025-12-31,medium,0.02462607818152934,13.0,-0.2641425221782906,-0.13517296303460324,21.0,5.0,"siem_events_total:-3.55 (v=1439, base=3496); siem_unique_users:-2.70 (v=3, base=7); siem_night_share:+2.52 (v=0, base=0); siem_unique_source_process:-2.02 (v=30, base=36); siem_business_share:-1.89 (v=0, base=1)",siem_events_total,-3.549270428703567,1439.0,3496.5,siem_unique_users,-2.697963037906381,3.0,7.0,siem_night_share,2.520655939596706,0.2466990965948575,0.1920602214831012,siem_unique_source_process,-2.023472278429786,30.0,36.0,siem_business_share,-1.8882401637238198,0.3891591382904795,0.5155410293509715
host,tmtp-000247,2025-12-31,medium,0.2014192803348181,6.5,-0.15851039827272756,-0.18443123159123398,4.0,9.0,"siem_night_share:-35.01 (v=0, base=0); siem_business_share:+13.01 (v=1, base=0); siem_events_total:-9.92 (v=11324, base=19304); siem_unique_hours:-9.13 (v=14, base=24); siem_unique_source_process:+4.55 (v=51, base=38)",siem_night_share,-35.0058882219827,0.0,0.24071169218957267,siem_business_share,13.005278299923152,0.5921052631578947,0.3987721595130921,siem_events_total,-9.921541494236369,11324.0,19304.0,siem_unique_hours,-9.128709291752767,14.0,24.0,siem_unique_source_process,4.552812626467017,51.0,37.5
host,tmtp-000177,2025-12-31,medium,0.0572952735848285,7.0,-0.2448352029473052,-0.05324468872355381,11.0,3.0,"siem_unique_event_class:-2.32 (v=5, base=6); siem_night_share:+2.15 (v=0, base=0); siem_unique_name:-2.02 (v=5, base=6); siem_business_share:-1.97 (v=0, base=1); siem_events_total:-0.84 (v=2507, base=2794)",siem_unique_event_class,-2.3245917293310954,5.0,6.0,siem_night_share,2.1465352016986046,0.3230953330674112,0.19755046834906081,siem_unique_name,-2.023472278429786,5.0,6.5,siem_business_share,-1.9652802691842441,0.4120462704427602,0.5148421096753788,siem_events_total,-0.8401808808262805,2507.0,2793.5
host,tmtp-005278,2025-12-31,medium,0.20104973920732458,7.5,-0.15835946202540402,-0.343803932739446,3.0,12.0,"siem_night_share:-5.29 (v=0, base=0); siem_events_total:-4.99 (v=285, base=496); siem_business_share:+4.64 (v=1, base=0); siem_unique_destination_addr:-3.73 (v=3, base=5); siem_unique_hours:-3.03 (v=12, base=24)",siem_night_share,-5.293243363111531,0.0,0.20463709677419356,siem_events_total,-4.993598254370582,285.0,496.0,siem_business_share,4.636697611253538,0.6491228070175439,0.472764898847837,siem_unique_destination_addr,-3.726498685472758,3.0,5.0,siem_unique_hours,-3.033325722383195,12.0,24.0
